date,time,BOROUGH,zip_code,latitude,longitude,location,on_street_name,cross_street_name,off_street_name,#_persons_injured,#_persons_killed,#_pedestrians_injured,#_pedestrians_killed,#_cyclist_injured,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
01/30/2017,7:00,MANHATTAN,10033.0,,,,CROSS BRONX EXPRESSWAY          ,BROADWAY,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3607337,freig,,,,
11/14/2015,23:30,BROOKLYN,11223.0,40.593427500000004,-73.9755045,"(40.5934275, -73.9755045)",VAN SICKLEN STREET              ,WOLF PLACE                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3335432,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/14/2016,17:50,BROOKLYN,11213.0,40.677624,-73.93308,"(40.677624, -73.93308)",SCHENECTADY AVENUE              ,ATLANTIC AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3480499,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/29/2016,18:00,,,40.77067,-73.7355,"(40.77067, -73.7355)",,,NORTHERN BOULEVARD                      ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,3436867,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/09/2015,15:10,STATEN ISLAND,10312.0,40.531918100000006,-74.1917442,"(40.5319181, -74.1917442)",HUGUENOT AVENUE                 ,AMBOY ROAD                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3350087,OTHER,PASSENGER VEHICLE,,,
10/31/2016,17:54,STATEN ISLAND,10306.0,40.57969,-74.10039499999999,"(40.57969, -74.100395)",HYLAN BOULEVARD                 ,HUNTER AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3551351,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
06/13/2017,16:15,,,40.86268,-73.90905,"(40.86268, -73.90905)",SEDGWICK AVENUE                 ,WEST FORDHAM ROAD,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3692035,PASSENGER VEHICLE,,,,
01/18/2017,18:45,,,40.70126,-73.77273000000001,"(40.70126, -73.77273)",DUNKIRK STREET                  ,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3600590,SPORT UTILITY / STATION WAGON,TAXI,SPORT UTILITY / STATION WAGON,TAXI,
07/01/2015,23:50,BRONX,10466.0,40.8812664,-73.83874250000001,"(40.8812664, -73.8387425)",BAYCHESTER AVENUE               ,BOSTON ROAD                     ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3251574,PASSENGER VEHICLE,OTHER,,,
06/20/2018,22:20,BROOKLYN,11229.0,40.595603999999994,-73.94389,"(40.595604, -73.94389)",AVENUE W                        ,EAST 27 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,3925253,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
06/13/2014,9:45,,,40.7680144,-73.9042199,"(40.7680144, -73.9042199)",,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3102715,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/28/2018,10:00,BRONX,10456.0,40.818977000000004,-73.90765,"(40.818977, -73.90765)",,,751       TRINITY AVENUE                ,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3969758,Sedan,Box Truck,,,
06/21/2013,14:18,,,,,,FORT HAMILTON PARKWAY           ,OCEAN PARKWAY                   ,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,158270,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/26/2014,16:20,MANHATTAN,10025,40.804827,-73.9662157,"(40.804827, -73.9662157)",WEST 111 STREET                 ,BROADWAY                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1013856,PASSENGER VEHICLE,UNKNOWN,,,
06/29/2014,18:40,MANHATTAN,10036,40.7591997,-73.98461929999999,"(40.7591997, -73.9846193)",WEST 47 STREET                  ,7 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Illness,Turning Improperly,,,,363906,TAXI,PEDICAB,,,
12/27/2016,0:00,,,40.8239,-73.86114,"(40.8239, -73.86114)",STORY AVENUE                    ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3588266,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
10/12/2012,16:53,BROOKLYN,11222,40.7243281,-73.95513740000001,"(40.7243281, -73.9551374)",WYTHE AVENUE                    ,BANKER STREET                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,198647,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
11/18/2016,17:40,BROOKLYN,11231.0,40.672226,-74.01101,"(40.672226, -74.01101)",BEARD STREET                    ,OTSEGO STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3563215,PASSENGER VEHICLE,,,,
09/09/2012,7:00,BROOKLYN,11236,40.6397354,-73.9067421,"(40.6397354, -73.9067421)",FLATLANDS AVENUE                ,EAST 89 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,145018,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
11/24/2018,14:30,BRONX,10460.0,40.834509999999995,-73.88526,"(40.83451, -73.88526)",EAST 173 STREET                 ,LONGFELLOW AVENUE,,0.0,0.0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,4031866,Station Wagon/Sport Utility Vehicle,Sedan,,,
03/30/2013,10:06,MANHATTAN,10001,40.749638,-73.99903640000001,"(40.749638, -73.9990364)",9 AVENUE                        ,WEST 28 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Outside Car Distraction,Fatigued/Drowsy,,,,18642,PASSENGER VEHICLE,TAXI,,,
01/20/2017,17:30,MANHATTAN,10001.0,40.748512,-73.98872,"(40.748512, -73.98872)",WEST 32 STREET                  ,AVENUE OF THE AMERICAS,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3602131,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/07/2016,2:15,BROOKLYN,11208.0,40.680744,-73.878914,"(40.680744, -73.878914)",,,220       NORWOOD AVENUE                ,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,3555565,TAXI,,,,
05/15/2013,18:40,BRONX,10455,40.8175765,-73.9035773,"(40.8175765, -73.9035773)",UNION AVENUE                    ,EAST 156 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Physical Disability,Unspecified,,,,74408,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
02/08/2014,21:51,BROOKLYN,11232,40.659107399999996,-73.99575420000001,"(40.6591074, -73.9957542)",25 STREET                       ,5 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,159894,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/29/2013,18:10,QUEENS,11418,40.700108,-73.8326675,"(40.700108, -73.8326675)",MYRTLE AVENUE                   ,117 STREET                      ,,0.0,0.0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,207562,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/27/2013,14:30,QUEENS,11374,40.723820200000006,-73.86876840000001,"(40.7238202, -73.8687684)",63 ROAD                         ,WOODHAVEN BOULEVARD             ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,218308,SPORT UTILITY / STATION WAGON,OTHER,,,
12/12/2017,20:00,QUEENS,11422.0,40.675823,-73.73491999999999,"(40.675823, -73.73492)",,,234-17    133 AVENUE                    ,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3808299,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/22/2016,8:50,BROOKLYN,11231.0,40.679226,-74.01290999999999,"(40.679226, -74.01291)",KING STREET                     ,CONOVER STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3565747,PASSENGER VEHICLE,,,,
10/08/2013,15:35,QUEENS,11106,40.7581273,-73.92850109999999,"(40.7581273, -73.9285011)",35 AVENUE                       ,31 STREET                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,277652,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
05/23/2017,10:00,BRONX,10465.0,40.819472999999995,-73.80892,"(40.819473, -73.80892)",,,4177      THROGS NECK EXPRESSWAY        ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3677603,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/05/2013,16:30,STATEN ISLAND,10305.0,40.598935,-74.0637592,"(40.598935, -74.0637592)",LILY POND AVENUE                ,MCCLEAN AVENUE                  ,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,298817,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/19/2014,0:27,,,,,,ZEREGA AVENUE                   ,HUTCHINSON RIVER PARKWAY        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,322385,,,,,
06/02/2016,9:20,,,40.756176,-73.72636,"(40.756176, -73.72636)",63 AVENUE                       ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3454107,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/01/2012,11:45,MANHATTAN,10027,40.8093398,-73.9592163,"(40.8093398, -73.9592163)",AMSTERDAM AVENUE                ,WEST 120 STREET                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,62438,PASSENGER VEHICLE,OTHER,,,
03/08/2018,14:22,BROOKLYN,11231.0,40.68443,-73.99491,"(40.68443, -73.99491)",COURT STREET                    ,DOUGLASS STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3859815,PICK-UP TRUCK,PICK-UP TRUCK,,,
07/27/2018,21:22,QUEENS,11101.0,40.743015,-73.95180500000001,"(40.743015, -73.951805)",49 AVENUE                       ,JACKSON AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3949730,Taxi,,,,
08/03/2014,13:30,MANHATTAN,10027,40.810173799999994,-73.9511673,"(40.8101738, -73.9511673)",8 AVENUE                        ,WEST 125 STREET                 ,,1.0,0.0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,1003266,SPORT UTILITY / STATION WAGON,BICYCLE,,,
08/03/2016,9:15,MANHATTAN,10028.0,40.780353999999996,-73.95976,"(40.780354, -73.95976)",,,30        EAST 85 STREET                ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3493898,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
10/11/2013,9:45,MANHATTAN,10011,40.735925200000004,-74.0007217,"(40.7359252, -74.0007217)",GREENWICH AVENUE                ,PERRY STREET                    ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,11520,PICK-UP TRUCK,PICK-UP TRUCK,,,
01/22/2013,20:00,QUEENS,11420,40.6856545,-73.8116465,"(40.6856545, -73.8116465)",109 AVENUE                      ,132 STREET                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,229665,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/15/2016,13:45,BRONX,10472.0,,,,BRONX RIVER AVENUE              ,WESTCHESTER AVENUE,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Turning Improperly,,,,3412042,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
07/10/2018,7:35,,,,,,WEST 110 STREET                 ,5 AVENUE,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3942728,Bus,Sedan,,,
05/12/2014,17:34,MANHATTAN,10018,40.755251,-73.9986609,"(40.755251, -73.9986609)",WEST 35 STREET                  ,10 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,339196,PASSENGER VEHICLE,UNKNOWN,,,
05/19/2014,8:30,,,,,,EAST 120 STREET                 ,PLEASANT AVENUE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,338183,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
02/16/2016,21:50,QUEENS,11429.0,40.713293,-73.72968900000001,"(40.713293, -73.729689)",101 AVENUE                      ,224 STREET                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3389708,PASSENGER VEHICLE,OTHER,,,
12/28/2017,12:49,,,40.633488,-73.98656,"(40.633488, -73.98656)",47 STREET                       ,,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3820072,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/09/2017,20:00,,,40.77077,-73.91727,"(40.77077, -73.91727)",HOYT AVENUE NORTH               ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,3766445,TAXI,SPORT UTILITY / STATION WAGON,,,
04/06/2018,21:58,MANHATTAN,10040.0,40.856598,-73.92779,"(40.856598, -73.92779)",,,570       WEST 193 STREET               ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880206,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/30/2015,17:15,QUEENS,11361.0,40.7612459,-73.7629282,"(40.7612459, -73.7629282)",NORTHERN BOULEVARD              ,SPRINGFIELD BOULEVARD           ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3250649,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/03/2016,7:00,QUEENS,11377.0,40.75428,-73.89751,"(40.75428, -73.89751)",NORTHERN BOULEVARD              ,69 STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3455202,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/11/2014,13:55,,,,,,EAST 132 STREET                 ,CYPRESS AVENUE                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,1007307,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/14/2018,4:21,,,40.79522,-73.921524,"(40.79522, -73.921524)",TRIBOROUGH BRIDGE               ,,,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,3941643,Sedan,Sedan,,,
03/11/2014,10:30,QUEENS,11101,40.747060999999995,-73.9293358,"(40.747061, -73.9293358)",SKILLMAN AVENUE                 ,35 STREET                       ,,2.0,0.0,0,0,0,0,2,0,Unspecified,,,,,306977,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
12/20/2016,14:00,BROOKLYN,11234.0,40.619484,-73.918274,"(40.619484, -73.918274)",AVENUE N                        ,EAST 59 STREET,,2.0,0.0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3583814,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
09/14/2013,13:18,BRONX,10467,40.8654483,-73.86634129999999,"(40.8654483, -73.8663413)",ALLERTON AVENUE                 ,CRUGER AVENUE                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,105696,VAN,PASSENGER VEHICLE,,,
12/24/2018,21:20,,,40.792812,-73.937744,"(40.792812, -73.937744)",EAST 111 STREET                 ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4056151,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
10/25/2017,19:17,MANHATTAN,10014.0,40.727579999999996,-74.00549000000001,"(40.72758, -74.00549)",,,181       VARICK STREET                 ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3781496,PASSENGER VEHICLE,,,,
07/29/2015,15:45,BRONX,10456.0,40.83751470000001,-73.91477320000001,"(40.8375147, -73.9147732)",GRAND CONCOURSE                 ,MARCY PLACE                     ,,2.0,0.0,2,0,0,0,0,0,Alcohol Involvement,,,,,3267629,SPORT UTILITY / STATION WAGON,,,,
10/01/2013,8:35,STATEN ISLAND,10309,40.5302619,-74.2110894,"(40.5302619, -74.2110894)",DRUMGOOLE ROAD WEST             ,MAGUIRE AVENUE                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,303356,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
08/15/2016,8:44,BRONX,10465.0,40.87831,-73.87015500000001,"(40.87831, -73.870155)",EAST GUN HILL ROAD              ,BRONX RIVER PARKWAY,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3501649,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
11/04/2013,18:40,MANHATTAN,10003,40.732603399999995,-73.9876815,"(40.7326034, -73.9876815)",3 AVENUE                        ,EAST 13 STREET                  ,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,16058,PASSENGER VEHICLE,,,,
07/13/2017,11:55,,,40.60631,-74.14751,"(40.60631, -74.14751)",WILLOWBROOK ROAD                ,WESTWOOD AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,3711021,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,VAN,
07/12/2015,11:15,BRONX,10457.0,40.843687599999996,-73.90765970000001,"(40.8436876, -73.9076597)",EAST 173 STREET                 ,WEEKS AVENUE                    ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3257875,PASSENGER VEHICLE,UNKNOWN,,,
04/24/2013,9:50,BROOKLYN,11226,40.640503,-73.955637,"(40.640503, -73.955637)",AVENUE D                        ,FLATBUSH AVENUE                 ,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,149727,PASSENGER VEHICLE,,,,
12/17/2016,17:35,,,40.90145,-73.887924,"(40.90145, -73.887924)",MOSHOLU PARKWAY                 ,,,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,,,,,3583161,PASSENGER VEHICLE,,,,
09/22/2018,11:37,BRONX,10455.0,40.813232,-73.90908,"(40.813232, -73.90908)",EAST 149 STREET                 ,JACKSON AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3985744,Station Wagon/Sport Utility Vehicle,Sedan,,,
08/31/2013,18:10,BROOKLYN,11203,40.6494525,-73.9407657,"(40.6494525, -73.9407657)",SNYDER AVENUE                   ,EAST 39 STREET                  ,,3.0,0.0,0,0,0,0,3,0,Unspecified,Unspecified,Unspecified,,,139029,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
07/25/2016,12:00,QUEENS,11411.0,40.690933,-73.73221,"(40.690933, -73.73221)",230 STREET                      ,118 AVENUE,,3.0,0.0,0,0,0,0,3,0,Glare,Unspecified,,,,3491253,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
02/09/2016,13:30,QUEENS,11104.0,40.739526700000006,-73.9251073,"(40.7395267, -73.9251073)",40 STREET                       ,GREENPOINT AVENUE               ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3387009,VAN,SPORT UTILITY / STATION WAGON,,,
02/15/2015,8:00,BROOKLYN,11231,40.685062,-74.00268620000001,"(40.685062, -74.0026862)",COLUMBIA STREET                 ,SACKETT STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3170364,SPORT UTILITY / STATION WAGON,,,,
08/14/2015,20:35,,,,,,BEACH STREET                    ,WEST BROADWAY                   ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3277731,TAXI,SPORT UTILITY / STATION WAGON,,,
10/12/2017,8:04,,,40.89587,-73.88132,"(40.89587, -73.88132)",MAJOR DEEGAN EXPRESSWAY         ,,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,Failure to Yield Right-of-Way,,,,3768034,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
08/07/2012,17:54,,,,,,HORACE HARDING EXPRESSWAY       ,JUNCTION BOULEVARD              ,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,255247,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),BUS,,
10/29/2016,17:15,,,40.61359,-74.12474,"(40.61359, -74.12474)",SOUTH GREENLEAF AVENUE          ,,,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3550660,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
02/21/2018,1:35,QUEENS,11358.0,40.765377,-73.8071,"(40.765377, -73.8071)",,,35-50     158 STREET                    ,2.0,0.0,0,0,0,0,2,0,Failure to Keep Right,Unspecified,Unspecified,,,3849796,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,PASSENGER VEHICLE,,
12/27/2018,23:00,MANHATTAN,10001.0,40.751404,-74.00518000000001,"(40.751404, -74.00518)",WEST 27 STREET                  ,11 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4054705,Taxi,Sedan,,,
06/16/2016,18:30,MANHATTAN,10036.0,40.75898,-73.99595,"(40.75898, -73.99595)",WEST 41 STREET                  ,10 AVENUE,,1.0,0.0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3463559,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/14/2017,16:35,QUEENS,11372.0,40.747925,-73.88114,"(40.747925, -73.88114)",FORLEY STREET                   ,ROOSEVELT AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3790797,SPORT UTILITY / STATION WAGON,BU,,,
03/22/2016,0:05,QUEENS,11421.0,40.685963,-73.85654,"(40.685963, -73.85654)",ATLANTIC AVENUE                 ,85 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3422233,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/30/2018,10:00,MANHATTAN,10035.0,40.802162,-73.939026,"(40.802162, -73.939026)",,,1993      LEXINGTON AVENUE              ,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,3951347,Sedan,Station Wagon/Sport Utility Vehicle,PK,,
05/26/2017,9:25,QUEENS,11101.0,40.744026,-73.92616,"(40.744026, -73.92616)",39 STREET                       ,QUEENS BOULEVARD,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3678659,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
12/18/2015,9:45,,,,,,,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3355459,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,
09/23/2017,16:29,QUEENS,11377.0,40.745594,-73.9034,"(40.745594, -73.9034)",ROOSEVELT AVENUE                ,61 STREET,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3755590,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
04/06/2013,21:00,BROOKLYN,11235,40.57718920000001,-73.9500741,"(40.5771892, -73.9500741)",COLERIDGE STREET                ,ORIENTAL BOULEVARD              ,,0.0,0.0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,118671,PASSENGER VEHICLE,UNKNOWN,,,
07/15/2014,0:15,MANHATTAN,10028,40.7756005,-73.95633409999999,"(40.7756005, -73.9563341)",3 AVENUE                        ,EAST 81 STREET                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,470899,TAXI,PASSENGER VEHICLE,,,
03/15/2017,6:30,,,40.760525,-73.97998,"(40.760525, -73.97998)",AVENUE OF THE AMERICAS          ,,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3632161,TAXI,,,,
10/24/2012,16:35,QUEENS,11432,40.7099057,-73.79011640000002,"(40.7099057, -73.7901164)",171 STREET                      ,89 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Lost Consciousness,Unspecified,,,,209492,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
06/19/2013,18:55,BROOKLYN,11201.0,40.7007039,-73.9886684,"(40.7007039, -73.9886684)",PROSPECT STREET                 ,ADAMS STREET                    ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,189870,PASSENGER VEHICLE,BICYCLE,,,
03/21/2013,20:48,,,,,,126 STREET                      ,LIBERTY AVENUE                  ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,230095,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/11/2018,9:37,BROOKLYN,11210.0,40.625507,-73.93992,"(40.625507, -73.93992)",,,1823      FLATBUSH AVENUE               ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3997895,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
11/15/2018,17:40,,,40.741209999999995,-73.84277,"(40.74121, -73.84277)",LONG ISLAND EXPRESSWAY          ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4021718,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/30/2015,14:14,MANHATTAN,10001.0,40.7514468,-74.0014293,"(40.7514468, -74.0014293)",WEST 29 STREET                  ,10 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3212319,PICK-UP TRUCK,LARGE COM VEH(6 OR MORE TIRES),,,
11/06/2014,8:10,BRONX,10462,40.854504,-73.86770440000001,"(40.854504, -73.8677044)",WHITE PLAINS ROAD               ,LYDIG AVENUE                    ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2819485,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/20/2015,12:55,BROOKLYN,11203.0,40.65110870000001,-73.94282559999999,"(40.6511087, -73.9428256)",CHURCH AVENUE                   ,EAST 37 STREET                  ,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3205870,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/23/2017,7:55,BROOKLYN,11220.0,40.635740000000006,-74.02605,"(40.63574, -74.02605)",BAY RIDGE AVENUE                ,3 AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3775420,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2014,16:50,QUEENS,11385,40.7020766,-73.8791656,"(40.7020766, -73.8791656)",MYRTLE AVENUE                   ,71 PLACE                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3004307,PASSENGER VEHICLE,,,,
