Seq#,ID#,gender,M,R,F,first_purch,child_bks,youth_bks,cook_bks,DoItYBks,ref_bks,art_bks,geog_bks,ital_cook,ital_atlas,ital_art,florence,related_purchase,Mcode,Rcode,Fcode,yes_florence,no_florence
2218,18297,0,133,34,1,34,0,0,1,0,0,0,0,0,0,0,0,0,4,4,1,0,1
2219,18303,1,271,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,1
2220,18306,0,190,8,2,14,1,0,0,0,0,0,1,0,0,0,0,1,4,3,2,0,1
2221,18324,0,181,16,2,18,0,1,0,0,0,0,0,0,0,0,0,0,4,4,2,0,1
2222,18327,1,243,6,1,6,0,0,0,0,0,1,0,0,0,0,0,1,5,2,1,0,1
2223,18332,1,57,2,3,14,0,0,0,0,1,1,0,2,0,0,0,3,3,1,3,0,1
2224,18340,0,299,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1
2225,18351,1,343,14,3,24,0,0,0,1,1,1,0,0,0,0,0,1,5,4,3,0,1
2226,18359,0,203,2,1,2,0,0,0,0,0,2,0,0,0,0,0,2,5,1,1,0,1
2227,18360,1,232,14,5,28,2,0,1,0,0,0,0,0,0,0,0,0,5,4,3,0,1
2228,18361,1,166,16,9,44,3,0,3,1,0,0,1,0,0,0,0,1,4,4,3,0,1
2229,18365,1,170,14,2,22,1,1,0,0,0,0,1,0,0,0,0,1,4,4,2,0,1
2230,18386,1,142,16,3,30,0,0,1,2,0,0,0,0,0,0,0,0,4,4,3,0,1
2231,18399,0,258,30,2,36,1,0,1,0,0,0,2,0,0,0,0,2,5,4,2,0,1
2232,18401,1,153,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,4,2,1,0,1
2233,18405,1,194,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1
2234,18411,0,135,10,2,14,0,0,0,0,1,0,1,0,0,0,0,1,4,3,2,0,1
2235,18416,1,274,2,2,8,0,0,0,0,0,1,0,0,0,0,1,1,5,1,2,1,0
2236,18418,1,273,16,12,84,1,2,7,0,0,1,0,0,0,0,0,1,5,4,3,0,1
2237,18425,1,205,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1,5,3,1,0,1
2238,18428,1,135,6,9,34,0,1,4,1,0,1,1,0,0,0,0,2,4,2,3,0,1
2239,18437,1,325,14,2,20,0,0,1,0,0,0,0,0,0,0,0,0,5,4,2,0,1
2240,18447,1,119,32,2,36,1,0,1,0,0,0,0,0,0,0,0,0,4,4,2,0,1
2241,18451,1,288,26,2,32,0,2,0,0,0,0,0,0,0,0,0,0,5,4,2,0,1
2242,18456,1,279,8,2,14,1,0,0,0,0,2,0,0,0,0,0,2,5,3,2,0,1
2243,18458,1,120,6,1,6,0,0,0,0,0,0,1,1,0,0,0,2,4,2,1,0,1
2244,18466,1,51,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1
2245,18489,1,274,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
2246,18493,1,421,12,10,66,1,1,4,1,1,0,2,0,0,0,0,2,5,3,3,0,1
2247,18507,1,183,14,2,22,0,0,0,1,0,0,0,0,0,0,1,0,4,4,2,1,0
2248,18508,1,347,4,7,40,1,1,2,1,0,0,0,0,1,0,0,1,5,2,3,0,1
2249,18512,1,179,20,5,38,2,1,2,0,0,0,0,0,0,0,0,0,4,4,3,0,1
2250,18519,1,309,14,8,30,3,0,2,1,1,0,0,1,0,0,0,1,5,4,3,0,1
2251,18526,1,26,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1
2252,18528,1,417,16,12,52,6,1,1,1,0,0,2,0,0,0,0,2,5,4,3,0,1
2253,18535,0,230,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1
2254,18539,1,363,14,5,38,0,0,2,0,1,0,2,0,0,0,0,2,5,4,3,0,1
2255,18546,1,326,20,2,24,0,0,1,0,0,0,1,0,0,0,0,1,5,4,2,0,1
2256,18562,1,249,4,2,10,0,0,0,0,0,2,1,0,0,0,0,3,5,2,2,0,1
2257,18577,0,293,34,2,38,0,1,1,0,0,0,0,0,0,0,0,0,5,4,2,0,1
2258,18593,1,237,2,1,2,0,0,0,0,0,2,0,0,0,0,0,2,5,1,1,0,1
2259,18596,0,143,16,1,16,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
2260,18600,0,176,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,4,3,1,0,1
2261,18601,0,392,2,9,32,2,0,1,0,0,0,0,0,0,0,0,0,5,1,3,0,1
2262,18603,1,227,14,2,20,1,0,1,0,0,1,0,0,0,0,1,1,5,4,2,1,0
2263,18621,0,105,10,1,10,0,0,0,0,0,1,0,1,0,0,1,2,4,3,1,1,0
2264,18622,1,215,12,1,12,0,0,0,0,0,1,0,0,0,0,0,1,5,3,1,0,1
2265,18623,1,228,12,5,34,1,0,0,0,1,1,0,0,0,0,1,1,5,3,3,1,0
2266,18630,1,155,16,1,16,1,0,0,0,0,0,0,0,0,0,1,0,4,4,1,1,0
2267,18631,1,408,16,9,52,3,1,0,3,0,0,1,0,0,0,0,1,5,4,3,0,1
2268,18644,1,27,30,1,30,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,0,1
2269,18647,1,201,32,2,36,0,1,1,0,0,0,0,0,0,0,0,0,5,4,2,0,1
2270,18652,1,215,4,1,4,0,0,0,0,0,0,0,0,0,0,1,0,5,2,1,1,0
2271,18658,1,147,10,8,32,2,0,2,0,0,0,0,0,0,0,0,0,4,3,3,0,1
2272,18659,1,178,8,4,22,1,1,0,0,0,0,0,0,0,0,0,0,4,3,3,0,1
2273,18660,1,298,32,2,34,0,1,0,0,0,0,1,0,0,0,1,1,5,4,2,1,0
2274,18665,1,256,10,4,18,0,0,0,0,0,0,0,0,0,0,1,0,5,3,3,1,0
2275,18672,0,294,18,1,18,1,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1
2276,18673,0,298,6,3,20,1,0,0,0,0,0,1,0,0,0,0,1,5,2,3,0,1
2277,18679,1,347,24,12,84,3,2,2,1,1,0,0,0,0,0,0,0,5,4,3,0,1
2278,18680,0,158,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1
2279,18681,1,31,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,1
2280,18691,1,311,30,12,66,2,0,3,0,2,0,1,0,0,0,0,1,5,4,3,0,1
2281,18701,0,419,14,8,56,1,2,0,1,0,0,2,0,0,1,0,3,5,4,3,0,1
2282,18707,1,292,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
2283,18712,0,367,26,7,50,0,0,4,1,1,0,3,0,0,0,0,3,5,4,3,0,1
2284,18729,1,133,14,2,20,0,1,0,0,0,0,1,0,0,0,0,1,4,4,2,0,1
2285,18734,1,284,18,11,72,5,2,1,0,1,0,0,0,0,0,0,0,5,4,3,0,1
2286,18737,1,228,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
2287,18749,0,235,28,1,28,1,0,0,0,0,0,1,0,0,0,0,1,5,4,1,0,1
2288,18751,0,347,36,6,54,1,0,4,0,0,0,0,1,0,1,0,2,5,4,3,0,1
2289,18754,0,246,26,2,30,1,0,0,0,1,0,0,0,0,0,0,0,5,4,2,0,1
2290,18755,1,62,6,2,14,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,0,1
2291,18834,0,216,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,1
2292,18860,0,335,4,11,54,4,1,3,0,0,0,0,0,0,1,1,1,5,2,3,1,0
2293,18861,1,467,14,12,84,1,2,2,3,3,0,3,0,0,0,0,3,5,4,3,0,1
2294,18865,1,53,16,2,20,0,1,0,0,1,0,0,0,0,0,0,0,3,4,2,0,1
2295,18866,1,162,32,1,32,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
2296,18867,1,278,16,10,48,2,0,3,2,1,0,2,0,0,0,0,2,5,4,3,0,1
2297,18876,1,290,12,4,34,2,1,0,0,0,1,0,0,0,0,0,1,5,3,3,0,1
2298,18887,1,321,16,7,38,1,2,1,1,0,0,1,0,0,0,0,1,5,4,3,0,1
2299,18890,1,310,16,1,16,0,0,0,1,0,1,0,0,0,0,0,1,5,4,1,0,1
2300,18897,1,328,10,2,12,0,0,0,0,0,0,0,1,0,0,0,1,5,3,2,0,1
2301,18909,1,170,8,4,22,1,0,1,1,0,0,1,0,0,0,0,1,4,3,3,0,1
2302,18912,1,195,8,6,42,2,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,1
2303,18918,1,211,4,1,4,0,0,0,0,0,0,1,0,0,0,0,1,5,2,1,0,1
2304,18922,0,364,16,8,58,2,1,2,1,0,0,0,0,0,0,0,0,5,4,3,0,1
2305,18961,1,445,12,12,56,3,1,5,0,0,0,0,0,0,1,0,1,5,3,3,0,1
2306,18962,0,258,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
2307,18968,0,264,10,2,18,1,0,0,0,0,0,2,0,0,0,0,2,5,3,2,0,1
2308,18977,1,175,6,2,14,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1
2309,18978,0,171,32,7,72,2,1,1,0,0,0,0,0,0,0,0,0,4,4,3,0,1
2310,18984,1,456,16,11,78,2,0,2,4,1,2,0,0,0,0,0,2,5,4,3,0,1
2311,18985,1,168,16,2,18,0,1,1,0,0,2,0,0,0,0,0,2,4,4,2,0,1
2312,18989,1,257,10,2,14,0,0,1,0,0,0,0,1,0,0,0,1,5,3,2,0,1
2313,18992,0,161,2,8,18,2,0,2,0,0,0,0,0,0,0,0,0,4,1,3,0,1
2314,18994,0,85,10,1,10,0,0,0,0,0,0,0,1,0,0,0,1,3,3,1,0,1
2315,19002,1,323,4,2,8,0,0,0,0,0,0,3,0,0,0,0,3,5,2,2,0,1
2316,19014,0,223,16,1,16,0,0,1,0,0,0,0,0,0,0,0,0,5,4,1,0,1
2317,19015,1,197,20,12,48,4,2,4,0,0,0,1,0,1,0,1,2,4,4,3,1,0
2318,19016,0,161,14,1,14,0,1,0,0,0,1,0,0,0,0,0,1,4,4,1,0,1
2319,19026,1,70,32,1,32,0,0,0,1,0,0,0,0,0,0,0,0,3,4,1,0,1
2320,19029,1,318,18,2,20,1,0,0,0,0,0,1,0,0,0,0,1,5,4,2,0,1
2321,19039,1,241,18,1,18,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,1
2322,19076,1,307,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,0,1
2323,19078,1,250,28,2,32,0,0,0,0,0,0,1,0,0,0,0,1,5,4,2,0,1
2324,19079,1,87,6,3,18,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,0,1
2325,19080,1,155,6,7,30,0,0,2,0,0,0,0,0,0,0,0,0,4,2,3,0,1
2326,19089,0,327,16,2,20,0,1,1,0,0,0,1,1,0,0,1,2,5,4,2,1,0
2327,19097,1,262,32,12,90,1,1,1,4,2,0,0,0,1,0,0,1,5,4,3,0,1
2328,19116,0,73,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1
2329,19126,1,45,30,1,30,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,0,1
2330,19140,0,148,8,2,16,0,0,1,0,0,0,0,0,0,0,0,0,4,3,2,0,1
2331,19161,1,76,12,2,18,0,1,0,0,0,1,0,0,0,0,0,1,3,3,2,0,1
2332,19164,1,217,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1,5,3,1,0,1
2333,19171,1,187,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,4,3,1,0,1
2334,19187,1,306,10,1,10,0,0,0,0,0,0,3,0,0,0,0,3,5,3,1,0,1
2335,19198,1,380,16,11,76,3,3,2,1,1,0,0,0,0,0,0,0,5,4,3,0,1
2336,19201,1,251,12,6,32,1,0,1,0,1,0,0,0,0,0,0,0,5,3,3,0,1
2337,19204,1,191,8,8,26,0,2,3,0,0,0,0,0,0,0,0,0,4,3,3,0,1
2338,19220,1,76,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1
2339,19225,1,381,2,9,44,0,0,3,0,1,0,1,0,0,0,0,1,5,1,3,0,1
2340,19226,1,191,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1
2341,19237,1,187,14,2,18,0,1,1,0,0,0,1,0,0,0,0,1,4,4,2,0,1
2342,19242,0,212,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
2343,19244,1,318,20,2,24,1,0,0,1,0,1,1,0,0,0,0,2,5,4,2,0,1
2344,19245,1,235,16,10,46,3,1,3,0,1,1,1,0,0,1,0,3,5,4,3,0,1
2345,19247,1,245,18,2,22,0,0,2,0,0,1,0,0,0,0,0,1,5,4,2,0,1
2346,19251,1,154,14,1,14,0,0,0,1,0,1,0,0,0,0,0,1,4,4,1,0,1
2347,19261,1,278,2,12,54,1,3,1,2,2,1,2,0,1,1,0,5,5,1,3,0,1
2348,19263,0,279,32,2,36,0,0,0,0,1,1,0,0,0,1,0,2,5,4,2,0,1
2349,19266,1,143,20,2,28,0,0,0,0,1,1,0,0,0,0,0,1,4,4,2,0,1
2350,19275,0,248,16,2,22,0,0,1,0,0,1,0,1,0,0,0,2,5,4,2,0,1
2351,19281,1,232,8,7,48,2,1,1,0,0,0,0,0,0,0,0,0,5,3,3,0,1
2352,19291,1,79,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1
2353,19306,1,230,12,1,12,0,0,0,0,0,2,0,0,0,0,0,2,5,3,1,0,1
2354,19316,1,181,12,1,12,0,0,0,0,0,2,0,0,0,0,0,2,4,3,1,0,1
2355,19334,0,244,34,1,34,0,0,0,0,0,0,0,1,0,0,0,1,5,4,1,0,1
2356,19337,1,107,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1
2357,19345,0,305,10,1,10,0,0,0,0,0,0,2,0,0,0,0,2,5,3,1,0,1
2358,19346,1,177,32,1,32,0,0,0,1,0,0,0,0,0,0,0,0,4,4,1,0,1
2359,19348,0,289,6,12,38,4,1,0,0,1,0,0,0,1,1,1,2,5,2,3,1,0
2360,19357,0,219,22,2,26,1,0,0,0,0,0,1,0,0,0,0,1,5,4,2,0,1
2361,19362,1,67,12,2,18,0,0,0,0,1,0,0,0,0,0,0,0,3,3,2,0,1
2362,19366,0,350,6,11,36,2,2,3,2,0,0,2,0,0,1,0,3,5,2,3,0,1
2363,19381,1,294,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
2364,19390,1,306,14,2,20,1,0,1,0,0,1,3,0,0,0,0,4,5,4,2,0,1
2365,19400,1,150,18,7,32,2,1,1,0,0,0,0,0,0,0,0,0,4,4,3,0,1
2366,19402,1,261,16,1,16,0,0,0,0,1,0,0,0,0,0,0,0,5,4,1,0,1
2367,19414,1,93,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1
2368,19418,1,187,12,1,12,0,0,0,0,0,1,1,0,0,0,0,2,4,3,1,0,1
2369,19428,0,163,24,1,24,0,0,0,0,0,1,0,0,0,0,0,1,4,4,1,0,1
2370,19431,0,74,14,1,14,0,0,1,0,0,1,0,2,0,0,0,3,3,4,1,0,1
2371,19433,0,279,2,2,4,0,0,0,0,0,1,0,1,0,0,0,2,5,1,2,0,1
2372,19436,1,82,14,2,16,0,0,1,0,0,1,0,2,0,0,0,3,3,4,2,0,1
2373,19440,1,147,16,4,32,0,2,1,0,0,0,0,0,0,0,0,0,4,4,3,0,1
2374,19446,1,315,20,2,26,0,0,0,0,2,0,1,0,0,0,0,1,5,4,2,0,1
2375,19458,1,284,14,1,14,0,0,1,0,0,0,0,2,0,0,0,2,5,4,1,0,1
2376,19474,1,267,10,6,28,0,1,2,0,0,0,0,0,1,1,0,2,5,3,3,0,1
2377,19488,0,81,10,2,16,0,1,0,0,0,1,0,0,0,0,0,1,3,3,2,0,1
2378,19489,1,285,16,3,26,2,0,1,0,0,0,2,0,0,0,0,2,5,4,3,0,1
2379,19506,0,64,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1
2380,19508,0,304,10,11,48,3,1,2,0,1,2,0,1,0,0,0,3,5,3,3,0,1
2381,19513,1,266,32,2,36,0,0,1,1,0,1,1,1,0,0,0,3,5,4,2,0,1
2382,19515,1,32,12,2,20,1,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,1
2383,19517,0,317,6,2,12,0,0,0,0,0,0,1,0,0,0,0,1,5,2,2,0,1
2384,19523,0,223,12,2,18,0,0,1,0,0,0,0,0,0,0,0,0,5,3,2,0,1
2385,19528,0,92,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1
2386,19529,1,424,12,11,52,1,2,2,0,1,0,2,0,0,0,0,2,5,3,3,0,1
2387,19551,1,420,8,12,48,1,1,4,1,1,1,6,0,0,0,0,7,5,3,3,0,1
2388,19559,0,127,32,2,38,0,1,0,0,0,1,0,1,0,1,0,3,4,4,2,0,1
2389,19563,1,25,2,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1
2390,19573,1,198,8,2,14,0,0,0,1,0,1,0,0,0,0,0,1,4,3,2,0,1
2391,19585,1,84,12,2,14,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1
2392,19590,1,179,12,4,32,1,0,1,0,0,0,0,0,0,0,0,0,4,3,3,0,1
2393,19601,1,381,8,8,26,2,0,1,1,1,0,1,0,0,0,0,1,5,3,3,0,1
2394,19617,1,234,14,3,22,1,0,0,1,1,0,0,0,0,0,0,0,5,4,3,0,1
2395,19634,0,235,12,1,12,0,0,0,0,0,0,1,0,0,0,0,1,5,3,1,0,1
2396,19638,0,121,32,8,48,1,2,2,1,0,0,0,1,0,0,0,1,4,4,3,0,1
2397,19644,0,359,12,11,70,3,1,1,1,1,0,0,0,0,0,0,0,5,3,3,0,1
2398,19645,1,153,30,2,34,1,0,0,0,1,0,1,0,0,0,0,1,4,4,2,0,1
2399,19646,0,179,10,1,10,0,0,0,0,0,2,0,0,0,0,1,2,4,3,1,1,0
2400,19671,1,232,16,1,16,0,1,0,0,0,0,0,0,0,0,1,0,5,4,1,1,0
2401,19677,1,392,16,10,54,2,1,4,0,2,0,0,1,0,1,0,2,5,4,3,0,1
2402,19689,1,143,16,1,16,0,0,0,1,0,0,0,1,0,0,0,1,4,4,1,0,1
2403,19694,1,105,12,2,20,0,0,0,1,0,0,0,0,0,0,0,0,4,3,2,0,1
2404,19699,1,254,12,2,18,1,0,0,0,0,2,1,0,0,0,0,3,5,3,2,0,1
2405,19702,1,260,10,1,10,0,0,0,0,0,0,2,0,0,0,0,2,5,3,1,0,1
2406,19709,0,208,16,2,20,1,0,1,0,0,0,0,1,0,0,0,1,5,4,2,0,1
2407,19738,1,89,34,1,34,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1
2408,19749,1,79,12,2,16,1,0,0,0,0,1,0,0,0,0,0,1,3,3,2,0,1
2409,19784,0,98,10,3,18,2,0,0,0,0,0,0,1,0,0,0,1,3,3,3,0,1
2410,19786,1,83,16,1,16,0,1,0,0,0,0,0,1,0,0,0,1,3,4,1,0,1
2411,19805,1,419,14,12,78,3,3,2,3,0,0,2,0,0,0,0,2,5,4,3,0,1
2412,19806,1,122,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,1
2413,19819,0,146,16,2,20,0,0,0,1,1,2,0,1,0,1,0,4,4,4,2,0,1
2414,19834,0,130,10,3,24,0,0,1,0,0,2,0,1,0,0,0,3,4,3,3,0,1
2415,19851,1,96,22,1,22,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,1
2416,19868,1,342,22,9,70,2,2,4,0,0,0,3,0,1,0,0,4,5,4,3,0,1
2417,19881,1,178,4,2,8,0,0,0,0,0,0,3,0,0,0,0,3,4,2,2,0,1
2418,19884,1,22,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1
2419,19886,0,304,12,8,30,0,1,2,1,0,0,0,0,0,0,0,0,5,3,3,0,1
2420,19892,1,250,8,7,24,1,0,1,3,0,0,0,0,0,0,0,0,5,3,3,0,1
2421,19894,0,143,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
2422,19920,1,216,26,2,34,0,0,0,1,0,0,0,0,0,0,0,0,5,4,2,0,1
2423,19925,1,309,12,5,34,0,1,3,0,0,0,0,0,1,0,0,1,5,3,3,0,1
2424,19930,1,47,10,1,10,0,0,0,0,0,2,0,0,0,0,0,2,2,3,1,0,1
2425,19931,1,32,12,1,12,0,0,0,0,0,2,0,0,0,0,0,2,2,3,1,0,1
2426,19965,1,73,34,1,34,0,0,0,0,0,2,0,0,0,0,0,2,3,4,1,0,1
2427,19968,1,300,16,1,16,0,0,0,0,0,1,0,1,0,0,0,2,5,4,1,0,1
2428,19969,1,138,8,7,48,0,1,2,0,0,0,0,0,0,0,0,0,4,3,3,0,1
2429,19977,0,176,12,2,18,0,0,1,0,0,3,1,0,0,0,0,4,4,3,2,0,1
2430,19996,1,245,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1
2431,20009,1,179,6,1,6,0,0,0,0,0,0,0,1,0,0,0,1,4,2,1,0,1
2432,20016,0,261,34,2,36,0,0,0,1,0,1,2,0,0,0,1,3,5,4,2,1,0
2433,20024,0,223,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,5,2,1,0,1
2434,20028,1,112,22,2,28,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,1
2435,20032,1,151,34,2,40,1,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,1
2436,20041,0,354,24,4,32,1,1,0,1,0,0,1,0,0,0,0,1,5,4,3,0,1
2437,20043,1,83,14,1,14,0,1,0,0,0,2,0,0,0,0,0,2,3,4,1,0,1
2438,20044,1,267,12,6,42,1,0,1,1,1,2,0,0,0,0,0,2,5,3,3,0,1
2439,20048,0,161,22,2,28,2,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,1
2440,20050,0,161,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1
2441,20053,1,148,10,1,10,0,0,0,0,0,1,0,0,0,0,0,1,4,3,1,0,1
2442,20056,1,127,4,1,4,0,0,0,0,0,1,0,0,0,0,0,1,4,2,1,0,1
2443,20061,1,345,16,12,72,1,1,4,2,0,1,0,1,0,0,0,2,5,4,3,0,1
2444,20071,0,284,14,2,22,1,0,1,0,0,1,0,0,0,0,0,1,5,4,2,0,1
2445,20072,1,410,22,10,44,2,1,3,0,2,1,1,0,0,1,0,3,5,4,3,0,1
2446,20074,1,211,14,7,38,2,0,1,1,0,0,0,0,0,0,0,0,5,4,3,0,1
2447,20085,0,228,14,2,20,1,0,0,0,1,3,0,0,0,0,0,3,5,4,2,0,1
2448,20093,1,340,10,8,58,2,0,1,2,2,1,0,0,0,0,0,1,5,3,3,0,1
2449,20095,1,372,16,12,86,0,0,2,2,2,0,1,1,0,0,0,2,5,4,3,0,1
2450,20106,0,214,14,1,14,0,0,0,1,0,3,0,0,0,0,0,3,5,4,1,0,1
2451,20109,0,72,2,2,4,0,0,0,0,0,3,0,0,0,0,0,3,3,1,2,0,1
2452,20110,1,184,12,2,18,1,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,1
2453,20131,1,328,10,3,16,0,0,1,0,1,0,0,0,0,0,0,0,5,3,3,0,1
2454,20133,0,273,18,2,20,0,1,0,0,1,3,1,0,0,0,0,4,5,4,2,0,1
2455,20153,0,195,22,12,86,3,1,3,2,1,0,0,0,0,0,0,0,4,4,3,0,1
2456,20159,1,83,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1
2457,20176,0,153,12,9,48,1,1,1,1,0,0,1,0,0,0,0,1,4,3,3,0,1
2458,20183,0,171,6,6,34,0,0,1,1,0,0,0,0,0,0,0,0,4,2,3,0,1
2459,20186,1,104,34,3,50,0,1,2,0,0,0,0,0,0,0,0,0,4,4,3,0,1
2460,20198,0,170,34,1,34,1,0,0,0,0,0,1,0,0,0,0,1,4,4,1,0,1
2461,20200,1,418,34,11,64,1,1,2,0,2,0,0,0,0,0,0,0,5,4,3,0,1
2462,20212,1,208,8,1,8,0,0,0,0,0,1,0,0,0,0,0,1,5,3,1,0,1
2463,20214,1,270,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,1
2464,20242,1,202,8,1,8,0,0,0,0,0,0,1,0,0,0,1,1,5,3,1,1,0
2465,20262,1,225,8,2,14,1,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,1
2466,20273,0,234,36,6,60,1,0,0,1,0,0,0,0,0,0,0,0,5,4,3,0,1
2467,20277,1,177,14,11,36,1,0,3,0,1,0,0,0,0,0,0,0,4,4,3,0,1
2468,20289,1,258,16,2,22,0,0,1,0,0,0,1,0,0,0,0,1,5,4,2,0,1
2469,20297,1,238,16,6,48,3,1,1,0,0,0,0,0,0,0,0,0,5,4,3,0,1
2470,20301,0,325,6,4,28,0,1,1,0,1,0,0,0,0,0,0,0,5,2,3,0,1
2471,20310,1,152,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,0,1
2472,20334,1,198,14,1,14,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1
2473,20348,1,56,4,2,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1
2474,20353,0,225,2,8,30,2,0,1,0,0,0,0,0,0,0,0,0,5,1,3,0,1
2475,20364,0,146,26,2,32,0,0,1,1,0,0,0,1,0,0,0,1,4,4,2,0,1
2476,20371,1,192,12,11,48,1,2,1,0,0,0,0,0,0,0,0,0,4,3,3,0,1
2477,20384,1,192,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1
2478,20394,1,160,26,10,48,1,0,4,0,2,0,1,1,0,0,0,2,4,4,3,0,1
2479,20395,0,222,14,2,22,1,0,1,0,0,0,1,0,0,0,0,1,5,4,2,0,1
2480,20408,1,214,8,1,8,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,1
2481,20418,1,397,22,10,72,5,1,2,0,0,0,0,1,0,0,0,1,5,4,3,0,1
2482,20422,1,119,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1
2483,20431,1,134,10,4,22,1,0,0,0,0,0,0,0,0,0,1,0,4,3,3,1,0
2484,20432,0,362,18,11,66,2,0,4,2,1,0,0,0,0,0,0,0,5,4,3,0,1
2485,20444,1,190,2,1,2,0,0,0,0,0,0,1,0,0,0,0,1,4,1,1,0,1
2486,20456,1,181,10,1,10,0,0,0,0,0,0,0,0,0,0,1,0,4,3,1,1,0
2487,20458,1,149,4,2,12,0,0,0,0,0,0,1,0,0,0,1,1,4,2,2,1,0
2488,20465,1,191,24,8,50,2,1,1,0,2,0,0,0,0,0,0,0,4,4,3,0,1
2489,20495,0,372,8,5,32,0,1,1,1,0,1,1,0,0,0,0,2,5,3,3,0,1
2490,20508,0,260,8,8,28,1,0,0,2,3,1,2,0,0,0,0,3,5,3,3,0,1
2491,20511,1,153,16,2,20,0,0,0,0,1,1,1,0,0,0,0,2,4,4,2,0,1
2492,20546,0,149,14,1,14,0,1,0,0,0,1,1,0,0,0,0,2,4,4,1,0,1
2493,20556,1,25,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1
2494,20566,0,234,16,1,16,0,0,0,0,0,1,0,0,0,0,0,1,5,4,1,0,1
