high_bid,seller_feedback,category,subcategory,brand
42.22,61,Clothing & accessories,Sunglasses,Oakley_Sunglasses
32,4,Clothing & accessories,Sunglasses,Gucci_Sunglasses
33,4,Clothing & accessories,Sunglasses,Gucci_Sunglasses
110.13,435,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
85,1503,Clothing & accessories,Sunglasses,Gucci_Sunglasses
35.49,1503,Clothing & accessories,Sunglasses,Gucci_Sunglasses
71.07,11,Clothing & accessories,Sunglasses,Oakley_Sunglasses
91,132,Clothing & accessories,Sunglasses,Oakley_Sunglasses
33,4,Clothing & accessories,Sunglasses,Gucci_Sunglasses
179.51,2394,Clothing & accessories,Sunglasses,Oakley_Sunglasses
80.99,0,Clothing & accessories,Sunglasses,Gucci_Sunglasses
56.55,49,Clothing & accessories,Sunglasses,Oakley_Sunglasses
19,1853,Health & Beauty,Hair Care,Hair_Dryer
28,628,Health & Beauty,Hair Care,Hair_Dryer
40,628,Health & Beauty,Hair Care,Hair_Dryer
29.5,230,Health & Beauty,Hair Care,Hair_Dryer
102.5,193,Clothing & accessories,Sunglasses,Oakley_Sunglasses
15,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
81,55,Clothing & accessories,Sunglasses,Oakley_Sunglasses
83.69,58,Clothing & accessories,Sunglasses,Oakley_Sunglasses
92,58,Clothing & accessories,Sunglasses,Oakley_Sunglasses
56,69,Clothing & accessories,Sunglasses,Oakley_Sunglasses
39,17,Clothing & accessories,Sunglasses,Oakley_Sunglasses
8.5,81,Consumer Electronics,Calculators,Casio_Calculator
10.49,2299,Business & Industrial,Desktop accessories,Tape_Dispenser
38.05,24,Clothing & accessories,Sunglasses,Oakley_Sunglasses
96,891,Health & Beauty,Men's electric shavers,Shaver
44,7,Clothing & accessories,Sunglasses,Oakley_Sunglasses
40,20,Clothing & accessories,Sunglasses,Oakley_Sunglasses
13.5,87,Collectibles,Premium Pens,Cross_Pen
36,17,Clothing & accessories,Sunglasses,Oakley_Sunglasses
107.5,301,Clothing & accessories,Sunglasses,Oakley_Sunglasses
74,133,Clothing & accessories,Sunglasses,Oakley_Sunglasses
36,44,Collectibles,Premium Pens,Cross_Pen
12.5,44,Collectibles,Premium Pens,Waterman_Pen
60,231,Clothing & accessories,Sunglasses,Oakley_Sunglasses
66,161,Clothing & accessories,Sunglasses,Oakley_Sunglasses
14,207,Health & Beauty,Hair Care,Hair_Dryer
68,2586,Health & Beauty,Men's electric shavers,Shaver
66,117,Clothing & accessories,Sunglasses,Oakley_Sunglasses
15.01,43,Collectibles,Premium Pens,Cross_Pen
80,4,Clothing & accessories,Sunglasses,Oakley_Sunglasses
46,129,Consumer Electronics,Telescopes,Celestron_Telescope
37,64,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
4.26,21,Health & Beauty,Men's electric shavers,Shaver
30.25,19,Collectibles,Premium Pens,Cross_Pen
55,488,Collectibles,Premium Pens,Cross_Pen
37,4,Clothing & accessories,Sunglasses,Gucci_Sunglasses
96,53,Clothing & accessories,Sunglasses,Oakley_Sunglasses
55,173,Clothing & accessories,Sunglasses,Oakley_Sunglasses
20.5,148,Collectibles,Premium Pens,Waterman_Pen
36,4,Clothing & accessories,Sunglasses,Gucci_Sunglasses
41,3,Clothing & accessories,Sunglasses,Oakley_Sunglasses
102.5,3,Health & Beauty,Men's electric shavers,Shaver
11.55,759,Collectibles,Premium Pens,Cross_Pen
31,37,Collectibles,Premium Pens,Cross_Pen
19.01,427,Consumer Electronics,Calculators,Sharp_Calculator
20.52,4,Clothing & accessories,Sunglasses,Oakley_Sunglasses
11.5,37,Business & Industrial,Desktop accessories,Staplers
11.5,37,Business & Industrial,Desktop accessories,Tape_Dispenser
66,685,Clothing & accessories,Sunglasses,Gucci_Sunglasses
102.51,326,Clothing & accessories,Sunglasses,Oakley_Sunglasses
19,132,Collectibles,Premium Pens,Waterman_Pen
109,33,Clothing & accessories,Sunglasses,Oakley_Sunglasses
100,33,Clothing & accessories,Sunglasses,Oakley_Sunglasses
28.01,3640,Health & Beauty,Men's electric shavers,Shaver
27.25,40,Health & Beauty,Men's electric shavers,Shaver
6.5,9819,Health & Beauty,Men's electric shavers,Shaver
153.5,6,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
51,15,Clothing & accessories,Sunglasses,Oakley_Sunglasses
100,33,Clothing & accessories,Sunglasses,Oakley_Sunglasses
21.5,26,Clothing & accessories,Sunglasses,Oakley_Sunglasses
56.01,15,Clothing & accessories,Sunglasses,Oakley_Sunglasses
68.79,397,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
76,33,Clothing & accessories,Sunglasses,Oakley_Sunglasses
43,67,Clothing & accessories,Sunglasses,Oakley_Sunglasses
28,167,Consumer Electronics,Calculators,Casio_Calculator
45,764,Clothing & accessories,Sunglasses,Gucci_Sunglasses
31.82,1344,Business & Industrial,Desktop accessories,Staplers
102.5,371,Health & Beauty,Men's electric shavers,Shaver
98,33,Clothing & accessories,Sunglasses,Oakley_Sunglasses
5,1303,Collectibles,Premium Pens,Cross_Pen
7.95,167,Health & Beauty,Hair Care,Hair_Dryer
330.01,0,Consumer Electronics,Telescopes,Celestron_Telescope
81,427,Health & Beauty,Men's electric shavers,Shaver
71,476,Clothing & accessories,Sunglasses,Oakley_Sunglasses
37,628,Health & Beauty,Hair Care,Hair_Dryer
27,628,Health & Beauty,Hair Care,Hair_Dryer
59.76,427,Health & Beauty,Men's electric shavers,Shaver
127.5,85,Health & Beauty,Men's electric shavers,Shaver
150,85,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
20.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
50,2586,Health & Beauty,Men's electric shavers,Shaver
30.01,3967,Health & Beauty,Men's electric shavers,Shaver
15.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
60,2586,Health & Beauty,Men's electric shavers,Shaver
16.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
80,653,Clothing & accessories,Sunglasses,Oakley_Sunglasses
107.5,47,Clothing & accessories,Sunglasses,Oakley_Sunglasses
22.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
46,39,Clothing & accessories,Sunglasses,Oakley_Sunglasses
5.5,80,Health & Beauty,Hair Care,Hair_Dryer
105.05,95,Clothing & accessories,Sunglasses,Gucci_Sunglasses
61,95,Clothing & accessories,Sunglasses,Gucci_Sunglasses
32.5,1337,Health & Beauty,Men's electric shavers,Shaver
8,1201,Health & Beauty,Men's electric shavers,Shaver
102.03,28,Consumer Electronics,Telescopes,Celestron_Telescope
61,2586,Health & Beauty,Men's electric shavers,Shaver
26,2455,Collectibles,Premium Pens,Cross_Pen
41.01,789,Health & Beauty,Men's electric shavers,Shaver
51,152,Clothing & accessories,Sunglasses,Oakley_Sunglasses
8,236,Collectibles,Premium Pens,Cross_Pen
15.5,214,Health & Beauty,Men's electric shavers,Shaver
67,48,Clothing & accessories,Sunglasses,Oakley_Sunglasses
64,48,Clothing & accessories,Sunglasses,Oakley_Sunglasses
81,260,Clothing & accessories,Sunglasses,Gucci_Sunglasses
24.6,620,Health & Beauty,Men's electric shavers,Shaver
43,45,Clothing & accessories,Sunglasses,Oakley_Sunglasses
72.1,2586,Health & Beauty,Men's electric shavers,Shaver
11.59,208,Health & Beauty,Hair Care,Hair_Dryer
14,208,Health & Beauty,Hair Care,Hair_Dryer
122.5,40,Clothing & accessories,Sunglasses,Oakley_Sunglasses
17.5,102,Clothing & accessories,Sunglasses,Gucci_Sunglasses
41.5,7,Health & Beauty,Men's electric shavers,Shaver
41,1886,Health & Beauty,Men's electric shavers,Shaver
82,0,Clothing & accessories,Sunglasses,Oakley_Sunglasses
102.63,10,Clothing & accessories,Sunglasses,Oakley_Sunglasses
71,3248,Clothing & accessories,Sunglasses,Gucci_Sunglasses
71,2586,Health & Beauty,Men's electric shavers,Shaver
182.5,109,Clothing & accessories,Sunglasses,Oakley_Sunglasses
70,22,Clothing & accessories,Sunglasses,Oakley_Sunglasses
60.01,117,Clothing & accessories,Sunglasses,Oakley_Sunglasses
86,10,Clothing & accessories,Sunglasses,Oakley_Sunglasses
62,0,Clothing & accessories,Sunglasses,Oakley_Sunglasses
67,612,Health & Beauty,Men's electric shavers,Shaver
71,612,Health & Beauty,Men's electric shavers,Shaver
87,23,Clothing & accessories,Sunglasses,Oakley_Sunglasses
150,33,Clothing & accessories,Sunglasses,Oakley_Sunglasses
91,33,Clothing & accessories,Sunglasses,Oakley_Sunglasses
57,14,Clothing & accessories,Sunglasses,Gucci_Sunglasses
38,14,Clothing & accessories,Sunglasses,Gucci_Sunglasses
11.51,4,Collectibles,Premium Pens,Waterman_Pen
26.5,472,Collectibles,Premium Pens,Waterman_Pen
42,14,Clothing & accessories,Sunglasses,Gucci_Sunglasses
44,103,Health & Beauty,Men's electric shavers,Shaver
66.01,14,Clothing & accessories,Sunglasses,Gucci_Sunglasses
16.29,428,Health & Beauty,Men's electric shavers,Shaver
99,27,Clothing & accessories,Sunglasses,Oakley_Sunglasses
51,14,Clothing & accessories,Sunglasses,Gucci_Sunglasses
18.49,396,Business & Industrial,Desktop accessories,Staplers
19,396,Business & Industrial,Desktop accessories,Staplers
23.55,396,Consumer Electronics,Calculators,Sharp_Calculator
9.49,68,Business & Industrial,Desktop accessories,Staplers
24.5,66,Collectibles,Premium Pens,Waterman_Pen
20.5,175,Health & Beauty,Hair Care,Hair_Dryer
46.47,222,Clothing & accessories,Sunglasses,Oakley_Sunglasses
58.65,222,Clothing & accessories,Sunglasses,Oakley_Sunglasses
46,2586,Health & Beauty,Men's electric shavers,Shaver
48,222,Clothing & accessories,Sunglasses,Oakley_Sunglasses
147.5,222,Clothing & accessories,Sunglasses,Oakley_Sunglasses
54,2466,Health & Beauty,Men's electric shavers,Shaver
78.55,3,Clothing & accessories,Sunglasses,Oakley_Sunglasses
60,1,Clothing & accessories,Sunglasses,Oakley_Sunglasses
81,57,Clothing & accessories,Sunglasses,Oakley_Sunglasses
61,89,Collectibles,Premium Pens,Waterman_Pen
86,36,Clothing & accessories,Sunglasses,Oakley_Sunglasses
76,57,Clothing & accessories,Sunglasses,Oakley_Sunglasses
55,62,Health & Beauty,Men's electric shavers,Shaver
46,36,Clothing & accessories,Sunglasses,Oakley_Sunglasses
50,4,Clothing & accessories,Sunglasses,Oakley_Sunglasses
61,3,Clothing & accessories,Sunglasses,Oakley_Sunglasses
75,74,Clothing & accessories,Sunglasses,Oakley_Sunglasses
65,1,Clothing & accessories,Sunglasses,Oakley_Sunglasses
18,61,Business & Industrial,Desktop accessories,Staplers
27,628,Health & Beauty,Hair Care,Hair_Dryer
36,628,Health & Beauty,Hair Care,Hair_Dryer
20.51,1721,Health & Beauty,Men's electric shavers,Shaver
15.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
15.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
35,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
8.99,1294,Health & Beauty,Men's electric shavers,Shaver
18,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
21.5,25,Clothing & accessories,Sunglasses,Gucci_Sunglasses
20.5,25,Clothing & accessories,Sunglasses,Gucci_Sunglasses
26,25,Clothing & accessories,Sunglasses,Gucci_Sunglasses
65,25,Clothing & accessories,Sunglasses,Gucci_Sunglasses
21,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
15.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
69,891,Health & Beauty,Men's electric shavers,Shaver
28.5,11,Health & Beauty,Men's electric shavers,Shaver
20.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
15.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
110.25,27,Clothing & accessories,Sunglasses,Oakley_Sunglasses
14.99,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
46,27,Clothing & accessories,Sunglasses,Oakley_Sunglasses
91,0,Clothing & accessories,Sunglasses,Oakley_Sunglasses
26.55,27,Clothing & accessories,Sunglasses,Oakley_Sunglasses
71,27,Clothing & accessories,Sunglasses,Oakley_Sunglasses
132.51,27,Clothing & accessories,Sunglasses,Oakley_Sunglasses
72.23,4,Clothing & accessories,Sunglasses,Oakley_Sunglasses
46,4,Clothing & accessories,Sunglasses,Oakley_Sunglasses
55.95,4,Clothing & accessories,Sunglasses,Oakley_Sunglasses
49,4,Clothing & accessories,Sunglasses,Oakley_Sunglasses
32.06,4,Clothing & accessories,Sunglasses,Oakley_Sunglasses
51,4,Clothing & accessories,Sunglasses,Oakley_Sunglasses
1.25,19,Business & Industrial,Desktop accessories,Staplers
97,0,Clothing & accessories,Sunglasses,Oakley_Sunglasses
46,80,Clothing & accessories,Sunglasses,Oakley_Sunglasses
76,80,Clothing & accessories,Sunglasses,Oakley_Sunglasses
134.25,80,Clothing & accessories,Sunglasses,Oakley_Sunglasses
98.1,80,Clothing & accessories,Sunglasses,Oakley_Sunglasses
695,0,Consumer Electronics,Telescopes,Celestron_Telescope
11,187,Collectibles,Premium Pens,Waterman_Pen
28.01,187,Collectibles,Premium Pens,Waterman_Pen
54,81,Clothing & accessories,Sunglasses,Oakley_Sunglasses
45.5,2586,Health & Beauty,Men's electric shavers,Shaver
33,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
82,2586,Health & Beauty,Men's electric shavers,Shaver
12.72,86,Collectibles,Premium Pens,Cross_Pen
20.5,1795,Health & Beauty,Men's electric shavers,Shaver
28.6,29,Health & Beauty,Men's electric shavers,Shaver
29.02,29,Health & Beauty,Men's electric shavers,Shaver
27.5,29,Health & Beauty,Men's electric shavers,Shaver
27.5,29,Health & Beauty,Men's electric shavers,Shaver
9.5,145,Business & Industrial,Desktop accessories,Staplers
42.97,966,Health & Beauty,Men's electric shavers,Shaver
46,1,Clothing & accessories,Sunglasses,Oakley_Sunglasses
10.99,208,Health & Beauty,Hair Care,Hair_Dryer
65,2586,Health & Beauty,Men's electric shavers,Shaver
17.03,44,Collectibles,Premium Pens,Waterman_Pen
67,10,Clothing & accessories,Sunglasses,Oakley_Sunglasses
65,9,Clothing & accessories,Sunglasses,Oakley_Sunglasses
76,1877,Clothing & accessories,Sunglasses,Oakley_Sunglasses
33,44,Collectibles,Premium Pens,Waterman_Pen
207.5,1325,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
187.5,2395,Clothing & accessories,Sunglasses,Oakley_Sunglasses
20.52,111,Clothing & accessories,Sunglasses,Gucci_Sunglasses
62,15,Clothing & accessories,Sunglasses,Oakley_Sunglasses
77,2586,Health & Beauty,Men's electric shavers,Shaver
47,16,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
39,324,Clothing & accessories,Sunglasses,Gucci_Sunglasses
201,42,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
185,0,Clothing & accessories,Sunglasses,Oakley_Sunglasses
305,21,Consumer Electronics,Telescopes,Celestron_Telescope
14.5,6376,Health & Beauty,Men's electric shavers,Shaver
25,6376,Health & Beauty,Men's electric shavers,Shaver
75,81,Clothing & accessories,Sunglasses,Oakley_Sunglasses
51,51,Clothing & accessories,Sunglasses,Oakley_Sunglasses
67,2,Clothing & accessories,Sunglasses,Oakley_Sunglasses
132.5,2,Clothing & accessories,Sunglasses,Oakley_Sunglasses
16.5,1565,Health & Beauty,Hair Care,Hair_Dryer
6.02,12,Health & Beauty,Men's electric shavers,Shaver
13.76,436,Business & Industrial,Desktop accessories,Staplers
76,456,Clothing & accessories,Sunglasses,Oakley_Sunglasses
11.51,143,Collectibles,Premium Pens,Cross_Pen
20.5,3640,Health & Beauty,Men's electric shavers,Shaver
7.5,105,Business & Industrial,Desktop accessories,Staplers
72,154,Clothing & accessories,Sunglasses,Oakley_Sunglasses
41,1503,Clothing & accessories,Sunglasses,Gucci_Sunglasses
6.5,922,Clothing & accessories,Sunglasses,Gucci_Sunglasses
21,1306,Collectibles,Premium Pens,Cross_Pen
187.52,2395,Clothing & accessories,Sunglasses,Oakley_Sunglasses
115,2,Clothing & accessories,Sunglasses,Oakley_Sunglasses
80.05,2,Clothing & accessories,Sunglasses,Oakley_Sunglasses
29.02,148,Collectibles,Premium Pens,Waterman_Pen
43.16,258,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
36,630,Health & Beauty,Hair Care,Hair_Dryer
2.25,364,Business & Industrial,Desktop accessories,Tape_Dispenser
25.01,11,Health & Beauty,Men's electric shavers,Shaver
26,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
6.5,50,Collectibles,Premium Pens,Cross_Pen
15.99,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
14.48,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
15,328,Clothing & accessories,Sunglasses,Gucci_Sunglasses
14.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
10.49,1023,Health & Beauty,Hair Care,Hair_Dryer
20.5,574,Health & Beauty,Men's electric shavers,Shaver
72.02,764,Clothing & accessories,Sunglasses,Gucci_Sunglasses
26,40,Health & Beauty,Hair Care,Hair_Dryer
89,2587,Health & Beauty,Men's electric shavers,Shaver
38.37,628,Health & Beauty,Hair Care,Hair_Dryer
41.51,14,Clothing & accessories,Sunglasses,Oakley_Sunglasses
61,2,Clothing & accessories,Sunglasses,Gucci_Sunglasses
22.5,23,Health & Beauty,Hair Care,Hair_Dryer
126.07,202,Health & Beauty,Men's electric shavers,Shaver
41,33,Business & Industrial,Desktop accessories,Staplers
18,98,Clothing & accessories,Sunglasses,Gucci_Sunglasses
26.05,12,Health & Beauty,Men's electric shavers,Shaver
62,2592,Health & Beauty,Men's electric shavers,Shaver
43.5,2592,Health & Beauty,Men's electric shavers,Shaver
71.05,2592,Health & Beauty,Men's electric shavers,Shaver
177.5,628,Business & Industrial,Microscopes,Bausch_and_Laumb_Microscope
14.49,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
21.59,1858,Health & Beauty,Hair Care,Hair_Dryer
67,10,Clothing & accessories,Sunglasses,Oakley_Sunglasses
4.76,3,Business & Industrial,Desktop accessories,Tape_Dispenser
107.5,1,Clothing & accessories,Sunglasses,Oakley_Sunglasses
31,118,Clothing & accessories,Sunglasses,Gucci_Sunglasses
8.5,254,Collectibles,Premium Pens,Cross_Pen
13,46,Health & Beauty,Men's electric shavers,Shaver
46.01,22,Clothing & accessories,Sunglasses,Oakley_Sunglasses
16.5,136,Health & Beauty,Men's electric shavers,Shaver
16.5,136,Health & Beauty,Men's electric shavers,Shaver
84,10,Clothing & accessories,Sunglasses,Oakley_Sunglasses
27.77,523,Health & Beauty,Men's electric shavers,Shaver
66,63,Health & Beauty,Men's electric shavers,Shaver
11,656,Health & Beauty,Men's electric shavers,Shaver
38,633,Health & Beauty,Hair Care,Hair_Dryer
9,774,Health & Beauty,Men's electric shavers,Shaver
90,14,Health & Beauty,Men's electric shavers,Shaver
13.99,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
14.5,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
215,95,Clothing & accessories,Sunglasses,Oakley_Sunglasses
20.49,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
177.5,95,Clothing & accessories,Sunglasses,Oakley_Sunglasses
13.49,327,Clothing & accessories,Sunglasses,Gucci_Sunglasses
182.5,95,Clothing & accessories,Sunglasses,Oakley_Sunglasses
63,764,Clothing & accessories,Sunglasses,Gucci_Sunglasses
46.5,5,Clothing & accessories,Sunglasses,Oakley_Sunglasses
26,3968,Health & Beauty,Men's electric shavers,Shaver
86,10,Clothing & accessories,Sunglasses,Oakley_Sunglasses
51,17,Clothing & accessories,Sunglasses,Oakley_Sunglasses
46,17,Clothing & accessories,Sunglasses,Oakley_Sunglasses
199.99,20,Clothing & accessories,Sunglasses,Oakley_Sunglasses
29,2334,Clothing & accessories,Sunglasses,Gucci_Sunglasses
15.49,431,Business & Industrial,Desktop accessories,Staplers
24.45,1441,Health & Beauty,Men's electric shavers,Shaver
20.52,2592,Health & Beauty,Men's electric shavers,Shaver
75,242,Clothing & accessories,Sunglasses,Gucci_Sunglasses
5.5,4,Health & Beauty,Men's electric shavers,Shaver
39.01,633,Health & Beauty,Hair Care,Hair_Dryer
46,3,Clothing & accessories,Sunglasses,Gucci_Sunglasses
42.29,3415,Health & Beauty,Men's electric shavers,Shaver
10.5,336,Health & Beauty,Hair Care,Hair_Dryer
35,2592,Health & Beauty,Men's electric shavers,Shaver
