customer_number,clothing_division,housewares_division,health_products_division,automotive_division,personal_electronics_division,computers_division,garden_division,novelty_gift_division,jewelry_division
273223503,0,1,1,0,1,0,1,0,1
273316521,0,0,1,0,0,0,0,0,0
273317107,0,1,1,0,1,0,0,1,0
273340588,0,0,1,0,1,0,0,0,0
273343889,1,1,1,0,1,0,1,0,1
273371591,0,0,1,0,0,0,0,1,0
273544536,0,0,1,0,0,0,1,0,1
273569848,0,1,1,0,1,0,0,0,0
273585950,0,1,1,0,0,0,0,0,1
273676411,0,1,1,0,1,0,1,0,1
273678045,0,0,1,0,1,0,0,0,0
273732370,0,0,1,0,0,0,0,0,0
273817916,0,0,1,0,1,0,0,1,1
273819920,0,0,1,0,0,0,0,0,0
273849596,0,0,1,0,1,0,0,0,0
273935692,0,1,1,1,1,0,1,0,1
273943126,0,0,1,0,0,0,0,0,1
273978056,0,1,1,0,1,0,0,0,1
274057967,0,0,1,0,1,0,0,0,0
274096486,0,0,1,0,0,0,0,0,0
274154731,0,1,1,0,1,0,0,0,1
274218841,0,1,1,0,0,0,0,0,0
274251255,0,0,1,0,0,0,0,0,0
274253244,0,0,1,0,0,0,0,0,0
274279504,0,1,1,0,1,0,0,1,0
274339126,0,0,1,0,0,0,0,0,0
274368620,0,1,1,0,0,0,0,0,0
274423383,0,0,1,0,0,0,0,0,1
274423870,0,0,1,0,0,0,0,1,0
274425743,0,0,1,0,0,0,1,1,0
274442102,0,1,1,0,1,0,1,1,1
274462217,0,0,1,0,1,0,0,1,1
274483817,0,0,1,0,1,0,1,1,0
274534700,0,0,1,1,0,0,0,0,0
274665884,0,0,1,1,1,0,1,1,0
274668250,0,0,1,0,0,0,0,1,0
274669472,0,0,1,0,0,0,0,0,0
274750991,0,0,1,0,0,0,0,0,1
274868256,0,0,1,0,1,0,0,0,0
274945567,0,1,1,0,1,0,0,1,0
274957885,0,1,1,0,1,0,0,0,0
274994128,0,0,1,0,0,0,1,0,0
275021228,0,0,1,0,0,0,0,0,0
275092146,0,1,1,0,0,0,0,0,0
275197051,0,0,1,0,0,0,0,0,0
275226512,0,0,1,0,1,0,0,0,0
275232577,0,0,1,0,0,0,0,0,1
275242121,0,0,1,0,0,0,0,0,0
275286383,0,0,1,0,0,0,0,0,0
275296770,0,1,1,0,1,0,0,0,1
275311181,0,1,1,0,0,0,0,0,0
275407906,0,0,1,0,0,0,0,0,0
275422442,0,0,1,0,1,0,0,0,0
275442721,0,0,1,0,1,0,0,0,0
275555555,0,1,1,0,1,0,0,0,0
275661395,0,1,1,0,0,0,0,0,0
275740579,0,1,1,0,1,0,0,0,0
275805356,0,0,1,0,0,0,0,0,0
275817757,1,1,1,0,1,1,1,1,1
275914968,0,0,1,0,1,0,0,0,0
275943603,0,0,1,0,0,0,0,0,0
275944544,0,1,1,0,0,0,1,0,1
275949162,0,0,1,0,0,0,0,0,1
276073772,0,0,1,0,0,0,0,0,1
276223708,0,0,1,0,1,0,1,0,0
276293099,0,0,1,0,0,0,0,0,0
276305224,0,1,1,0,0,0,0,0,0
276330933,0,0,1,0,0,0,0,0,0
276339777,1,1,1,1,1,0,0,0,1
276371135,0,0,1,0,1,0,0,0,1
276441359,0,0,1,0,0,0,0,0,0
276472008,0,1,1,1,1,0,0,0,0
276525615,0,0,1,0,0,0,0,1,0
276560331,0,0,1,0,0,0,0,1,0
276599099,0,0,1,0,0,0,0,0,0
276619236,0,1,1,0,1,0,0,0,0
276627221,0,0,1,0,0,1,0,0,0
276693835,1,1,1,0,1,0,0,0,0
276722774,0,0,1,0,0,0,0,0,0
276765724,0,0,1,0,0,0,0,0,0
276772738,0,1,1,0,0,0,0,0,0
276831203,0,0,1,0,0,0,0,0,1
276959673,0,0,1,0,0,0,0,0,0
276995768,0,0,1,0,0,0,0,0,1
276998655,0,1,1,0,0,0,0,0,1
277026258,0,1,1,0,0,0,0,0,0
277048906,0,0,1,0,0,0,0,1,0
277121968,0,0,1,0,1,0,1,1,1
277150603,0,1,1,0,0,0,0,0,0
277233268,0,0,1,0,0,0,0,0,0
277234308,0,0,1,0,0,0,0,0,0
277267548,0,0,1,0,1,0,0,0,0
277284311,0,0,1,0,1,0,0,0,1
277306072,0,1,1,0,0,0,0,1,0
277461794,0,0,1,1,1,0,1,0,0
277666756,0,0,1,0,1,0,1,0,0
277711503,0,1,1,0,0,0,0,0,0
277784997,0,0,1,0,0,0,1,0,1
277789418,0,0,1,0,0,0,0,0,1
277865028,0,1,1,1,0,0,0,0,0
277890927,0,1,1,0,0,0,0,0,0
277919288,0,0,1,0,0,0,0,0,1
277927117,0,0,1,0,0,0,1,0,0
277928651,0,1,1,0,0,0,0,0,0
277997870,0,0,1,0,0,0,0,0,0
278009220,0,0,1,0,1,0,0,1,1
278044334,0,0,1,0,0,0,0,0,0
278062138,0,0,1,0,0,0,0,0,0
278077797,0,0,1,0,1,0,0,0,1
278087952,0,0,1,1,0,0,1,0,0
278146568,0,1,1,0,1,0,1,0,1
278262548,0,0,1,0,0,0,0,0,1
278278429,0,0,1,0,1,0,0,0,0
278410865,0,1,1,0,0,0,0,0,0
278411269,0,1,1,0,0,0,0,0,1
278482807,0,1,1,0,0,0,1,1,0
278488457,0,0,1,0,0,0,1,1,0
278534078,0,0,1,0,0,0,0,0,1
278655626,0,0,1,0,1,0,0,0,0
278685086,0,0,1,0,0,0,0,0,0
278704564,0,0,1,1,0,0,0,0,0
278756705,0,0,1,0,1,0,0,0,1
278779004,0,0,1,0,0,0,0,0,0
278910096,0,1,1,0,1,0,0,0,1
278955158,0,0,1,0,0,0,0,0,0
278963665,0,0,1,0,0,0,0,1,0
278991005,0,0,1,0,0,0,0,0,0
279025977,0,0,1,1,0,0,0,0,0
279078190,0,0,1,0,1,0,0,0,0
279086698,0,1,1,0,1,0,0,0,0
279118319,0,0,1,0,0,0,0,0,0
279142301,0,1,1,0,1,0,0,1,0
279258701,0,1,1,0,0,0,1,0,1
279299689,0,0,1,0,0,0,0,0,0
279329940,0,1,1,0,1,0,0,0,0
279357727,0,0,1,0,1,0,0,0,0
279388599,0,1,1,0,0,0,0,0,0
279462550,0,0,1,0,1,0,0,0,0
279521835,0,1,1,1,1,0,0,0,1
279568349,0,0,1,0,1,0,0,0,0
279601603,0,0,1,0,0,0,0,0,0
279605729,0,0,1,0,1,1,0,0,0
279630537,0,1,1,0,1,0,0,1,0
279704837,0,1,1,0,0,0,0,0,0
279715080,0,0,1,0,0,0,0,0,0
279742639,0,1,1,0,1,0,0,1,0
279883482,0,0,1,0,0,0,0,0,1
279915458,0,1,1,0,0,0,0,0,0
279978209,0,0,1,0,1,0,0,0,0
280012873,0,1,1,0,1,0,0,1,1
280026691,0,0,1,0,0,0,0,0,1
280033663,0,0,1,0,0,0,0,0,0
280080219,0,1,1,0,1,0,0,0,0
280084187,0,1,1,0,0,0,0,0,0
280120239,0,1,1,1,1,0,0,0,0
280164716,0,1,1,0,1,0,0,1,1
280253717,0,0,1,0,0,0,1,0,1
280330192,0,1,1,0,1,0,1,0,1
280395864,0,1,1,0,1,0,0,1,0
280424524,0,0,1,0,0,0,0,1,0
280433087,0,1,1,0,0,0,0,1,0
280478538,0,0,1,0,0,0,0,0,0
280489055,0,1,1,0,0,0,0,0,0
280489907,0,1,1,0,1,1,0,1,1
280528753,0,1,1,0,0,0,0,0,0
280529843,0,0,1,0,0,0,0,0,0
280540477,0,0,1,0,0,0,0,0,0
280556457,0,1,1,0,1,1,0,0,1
280611492,0,0,1,0,0,0,0,0,0
280690926,0,0,1,0,0,0,0,0,0
280724642,0,1,1,0,1,0,0,0,1
280737958,0,0,1,0,0,0,0,0,0
280814872,0,1,1,0,1,0,1,0,1
280887993,0,0,1,0,0,0,0,0,0
280964438,0,0,1,0,0,0,0,0,0
281100669,0,1,1,0,0,0,0,0,0
281109108,0,0,1,0,0,0,1,0,0
281146670,0,0,1,1,1,0,0,0,0
281310383,0,0,1,0,0,0,0,0,1
281312504,0,1,1,0,1,0,0,0,0
281313643,0,0,1,0,0,0,0,0,0
281317834,0,1,1,0,0,0,0,0,1
281493304,0,0,1,0,1,0,0,0,0
281518357,0,1,1,0,1,1,0,0,0
281566927,0,0,1,0,0,0,0,0,0
281595876,0,0,1,0,1,0,0,0,0
281657304,0,0,1,0,0,0,0,0,1
281683797,0,0,1,0,0,0,0,0,1
281724567,0,0,1,0,0,0,0,0,0
281745190,0,0,1,0,1,0,0,0,1
281751891,0,0,1,0,0,0,0,0,1
281822825,0,0,1,0,1,0,0,0,0
281851956,0,1,1,0,0,0,0,0,0
281944306,0,1,1,0,0,1,0,0,1
282010420,0,0,1,0,0,0,0,0,0
282068287,0,1,1,0,0,0,0,1,0
282071448,0,1,1,0,0,0,0,0,0
282072891,0,1,1,0,0,0,0,0,0
282099290,0,1,1,0,0,0,0,1,1
282116029,0,0,1,0,0,0,0,0,0
282135409,0,0,1,0,1,0,0,0,0
282137272,0,0,1,0,1,0,0,0,0
282180520,0,0,1,0,0,0,0,0,0
282195312,0,0,1,0,0,0,0,0,1
282229384,0,0,1,0,0,0,0,0,1
282239029,0,1,1,0,1,0,0,0,1
282273473,0,0,1,0,1,0,0,0,0
282283951,0,0,1,0,1,0,0,0,0
282301969,0,0,1,0,1,0,0,0,1
282360049,0,1,1,0,0,0,0,1,0
282392992,0,0,1,0,0,1,0,0,1
282427194,0,0,1,0,1,0,0,0,1
282485879,0,0,1,1,1,0,1,1,1
282500156,0,1,1,1,1,0,0,0,1
282514470,0,0,1,0,1,0,0,0,1
282544089,0,0,1,0,1,0,0,0,1
282580539,0,0,1,0,0,0,0,0,1
282591767,0,0,1,0,0,0,0,0,0
282607928,0,1,1,0,0,0,0,0,0
282699230,0,0,1,0,1,0,0,0,0
282715994,0,0,1,0,0,0,0,0,0
282732825,0,0,1,0,0,0,0,0,0
282774504,0,0,1,0,0,0,0,0,0
282793710,0,0,1,0,0,0,0,0,1
282854405,0,0,1,0,0,0,0,0,0
282875921,0,0,1,0,1,0,0,0,0
282878503,0,0,1,0,1,0,0,0,1
282901891,0,0,1,0,1,0,0,0,0
282941731,0,1,1,0,1,0,1,1,0
282946839,0,0,1,0,1,0,0,0,1
282971936,0,0,1,0,0,0,0,0,0
283059145,0,0,1,0,1,0,0,0,0
283078186,0,1,1,0,0,0,0,0,1
283078590,0,1,1,1,1,1,1,0,0
283126050,0,0,1,0,1,0,0,0,0
283253326,0,1,1,0,0,0,0,0,0
283306900,0,0,1,0,1,0,0,0,0
283318087,0,0,1,0,0,0,0,0,0
283359784,0,0,1,0,1,0,0,0,0
283401982,0,0,1,0,0,0,0,0,1
283486504,1,0,1,1,0,0,1,0,1
283496545,1,0,1,0,0,0,1,0,0
283521706,0,0,1,0,0,0,0,0,0
283523710,0,0,1,0,0,0,0,0,0
283614626,0,1,1,0,0,0,0,0,1
283694321,0,1,1,0,1,0,1,0,1
283741601,0,0,1,0,0,0,0,0,0
283779346,0,0,1,0,1,0,0,0,0
283867273,0,0,1,0,1,0,0,0,1
283944072,0,1,1,0,1,0,0,1,1
283945392,0,1,1,0,1,0,0,0,0
283954030,0,1,1,1,1,0,0,0,1
283997922,0,0,1,0,0,0,0,0,0
284004298,0,0,1,0,0,0,0,0,0
284009578,0,0,1,0,1,0,0,0,0
284074986,0,1,1,0,1,0,1,0,0
284086493,0,0,1,0,1,0,0,1,0
284131307,0,0,1,0,0,0,0,0,0
284134798,0,0,1,0,0,0,0,0,0
284227287,0,0,1,0,0,0,0,0,0
284297330,0,0,1,0,0,0,0,0,0
284354123,0,0,1,0,1,0,0,0,0
284373503,0,1,1,0,1,0,1,1,0
284420015,0,0,1,0,0,0,0,0,1
284438538,0,1,1,0,1,0,0,0,1
284478047,0,0,1,0,0,0,0,0,0
284540739,0,1,1,0,0,0,0,0,1
284712932,0,1,1,0,0,0,0,1,0
284756194,0,0,1,0,0,0,0,0,0
284762796,1,0,1,1,0,0,0,0,1
284835469,0,1,1,1,0,0,0,0,0
284883485,0,0,1,0,0,0,0,0,0
284905478,0,0,1,0,0,0,0,0,0
284912938,0,0,1,0,0,0,1,0,1
284922887,0,0,1,0,0,0,0,0,0
284946266,0,0,1,0,1,0,0,0,0
284960259,0,0,1,0,0,0,0,0,1
284972841,0,1,1,0,0,0,0,0,0
284985082,0,0,1,0,0,0,0,0,1
285020590,0,0,1,0,1,0,0,0,0
285053336,0,0,1,0,1,0,1,1,0
285082145,0,0,1,0,0,0,1,0,1
285090494,0,0,1,0,0,0,0,0,0
285129037,0,0,1,0,1,0,0,1,0
285138798,0,1,1,0,1,0,1,1,1
285157483,0,1,1,1,0,0,0,0,1
285203469,0,1,1,0,1,0,0,1,0
285250999,0,0,1,0,0,0,0,0,0
285274312,0,0,1,0,0,0,0,0,0
285293676,0,0,1,0,1,0,1,1,0
285385092,0,1,1,0,0,0,0,0,0
285389615,0,0,1,0,0,0,0,0,0
285404968,0,0,1,0,0,0,1,0,0
285409009,0,0,1,0,0,0,0,0,0
285449088,0,0,1,0,1,0,0,0,0
285462065,0,0,1,0,0,0,0,0,0
285481024,0,0,1,0,1,0,0,0,0
285484432,0,0,1,0,0,0,1,1,0
285496311,0,1,1,0,0,0,0,0,1
285506812,0,0,1,0,0,0,0,0,1
285568218,0,0,1,0,0,0,0,0,0
285591152,1,1,1,0,0,0,1,0,0
285608220,0,1,1,0,0,0,0,1,0
285612123,1,1,1,0,0,1,0,0,0
285639209,0,0,1,0,0,0,0,0,0
285642401,0,0,1,0,0,0,0,0,0
285650685,0,0,1,0,0,0,0,0,1
285686176,0,0,1,0,1,0,0,0,0
285768271,0,1,1,0,0,0,0,0,1
285797700,0,0,1,0,0,0,0,0,0
285812517,0,0,1,0,0,0,0,0,0
285854782,0,1,1,0,0,0,0,0,1
285866885,1,1,1,0,1,1,0,1,1
285876405,0,1,1,0,1,1,1,1,1
285898698,0,0,1,0,1,0,0,0,0
285909214,0,1,1,0,1,0,0,0,1
285945796,0,0,1,0,1,0,0,0,0
285975710,0,0,1,0,0,0,0,0,0
286051487,0,1,1,0,0,0,0,0,0
286076609,0,1,1,0,0,0,0,0,0
286080320,0,1,1,0,0,1,1,0,0
286117874,0,0,1,0,0,0,0,0,0
286152806,0,0,1,0,1,0,0,0,0
286196415,0,0,1,0,1,0,0,0,0
286202791,0,0,1,0,0,0,0,0,1
286230644,0,0,1,0,1,0,0,0,1
286282835,0,1,1,0,0,0,0,0,1
286342902,0,0,1,0,0,0,0,0,1
286382049,0,0,1,0,0,0,0,0,0
286404777,0,1,1,0,0,0,0,0,0
286416870,0,0,1,0,0,0,0,0,1
286484209,0,1,1,0,0,0,0,0,0
286521406,0,0,1,0,0,0,0,0,0
286606454,0,0,1,0,0,0,0,0,0
286652714,0,0,1,0,1,0,0,0,0
286746524,0,0,1,0,0,0,0,0,0
286753819,0,0,1,0,0,0,0,0,0
286821871,0,1,1,0,1,0,1,1,1
286848601,0,1,1,0,1,0,0,1,1
286865357,0,0,1,0,1,0,0,1,0
286879085,0,1,1,0,1,0,0,0,0
286890215,0,1,1,0,0,0,0,0,1
286977681,0,0,1,0,1,0,0,0,0
286993720,0,1,1,0,1,0,0,1,0
287018113,0,0,1,0,1,0,0,0,0
287046601,0,0,1,0,0,0,0,0,0
287079594,0,0,1,0,1,0,0,0,0
287084479,0,0,1,0,0,0,0,0,1
287104335,0,0,1,0,1,0,0,0,0
287121776,0,0,1,0,0,0,0,0,0
287169049,0,1,1,0,0,0,0,0,0
287195119,0,0,1,0,1,0,0,0,0
287232391,0,0,1,0,0,0,0,0,1
287245658,0,0,1,0,0,0,0,0,0
287258107,0,0,1,0,1,0,0,0,1
287304885,0,0,1,0,1,0,0,0,0
287307607,0,0,1,0,0,0,0,0,0
287349013,0,0,1,0,0,0,0,0,0
287376552,0,0,1,0,1,0,0,0,0
287410484,0,0,1,0,0,0,0,0,0
287466379,0,0,1,0,0,0,0,0,0
287543888,0,1,1,0,1,0,0,0,1
287598049,0,0,1,0,1,0,0,0,0
287619985,0,0,1,0,1,0,0,0,0
287628739,0,0,1,0,1,0,0,0,1
287657456,0,0,1,0,0,0,0,0,0
287692024,0,0,1,0,0,0,0,0,1
287704118,0,1,1,0,0,0,0,0,0
287708838,0,1,1,0,0,0,0,0,0
287736748,0,0,1,0,0,0,1,0,0
287768444,0,1,1,0,1,0,0,1,0
287832455,0,0,1,0,1,0,0,0,0
287874457,0,0,1,0,0,0,0,0,0
287906705,0,1,1,0,1,0,0,0,1
287926802,0,0,1,0,0,0,0,0,0
287941314,0,1,1,0,0,1,0,0,1
287965529,0,0,1,0,0,0,0,0,0
287981179,0,0,1,0,1,0,0,0,0
288003957,0,1,1,0,0,0,0,0,0
288018351,0,1,1,0,1,0,0,0,1
288031578,0,0,1,0,0,0,0,0,0
288057219,0,0,1,0,1,0,0,0,0
288110380,0,0,1,0,0,0,0,0,0
288136179,0,1,1,0,0,0,0,0,1
288180789,0,0,1,0,0,0,0,0,0
288206964,0,0,1,0,1,0,0,0,1
288243462,0,0,1,0,1,0,0,0,1
288367659,0,1,1,0,0,0,0,0,1
288392715,0,0,1,0,0,0,0,0,0
288435704,0,0,1,0,1,0,0,0,0
288474539,0,1,1,0,0,0,0,0,0
288488158,0,1,1,0,0,0,0,0,0
288579808,0,0,1,0,0,0,0,0,0
288588692,0,1,1,0,1,0,0,0,1
288614027,0,0,1,0,1,1,1,1,0
288619042,0,0,1,0,1,0,0,0,0
288627649,0,0,1,0,1,0,0,0,1
288710494,0,0,1,0,0,0,0,0,0
288761034,0,1,1,0,0,0,0,0,0
288772437,0,0,1,1,0,0,0,0,1
288778210,0,0,1,0,0,0,0,0,0
288779770,0,1,1,0,0,0,0,0,0
288827967,0,0,1,0,0,0,0,0,1
288920937,1,1,1,0,0,0,0,0,1
288944945,0,1,1,0,0,0,0,0,0
288963267,0,0,1,0,1,0,0,0,0
288999931,0,0,1,0,0,0,0,0,0
289003279,0,1,1,0,1,0,0,0,1
289007056,0,0,1,0,0,0,0,0,0
289024572,0,0,1,0,0,0,1,0,1
289028490,0,0,1,0,0,0,0,0,0
289056723,0,0,1,0,1,0,0,1,0
289058695,0,1,1,0,0,0,0,0,0
289061806,0,0,1,0,0,0,1,0,0
289062812,0,0,1,0,1,0,1,0,0
289074734,0,0,1,1,1,0,0,0,0
289178600,0,0,1,0,1,0,0,0,0
289267072,0,1,1,0,0,0,0,0,0
289297806,0,0,1,0,0,0,0,0,0
289311862,0,0,1,1,1,0,0,0,0
289417073,0,0,1,0,1,0,0,0,0
289427346,0,1,1,0,0,0,1,0,0
289466690,0,0,1,0,1,0,0,0,0
289608267,0,1,1,0,0,1,0,0,1
289613424,0,0,1,0,1,0,0,0,1
289627184,0,0,1,0,0,0,0,0,1
289633190,0,0,1,1,1,0,1,1,1
289671448,0,0,1,0,0,0,0,0,0
289693509,0,1,1,0,0,0,1,0,1
289770265,0,0,1,0,0,0,1,0,0
289822694,0,1,1,0,0,0,0,0,1
289834087,0,1,1,0,1,0,0,1,1
289905119,0,0,1,0,0,0,0,0,0
289916686,0,0,1,0,0,0,0,0,0
289925265,0,0,1,1,0,0,0,0,0
289939431,0,0,1,0,0,0,1,0,0
289990806,0,1,1,0,0,0,0,0,0
290009067,0,1,1,0,0,0,0,0,0
290022888,0,1,1,0,1,0,1,1,0
290036649,0,0,1,0,1,0,1,1,1
290056746,0,0,1,0,0,0,0,0,0
290058528,0,0,1,0,0,0,0,0,0
290123512,0,1,1,0,1,0,0,0,0
290149392,0,0,1,0,0,0,0,0,0
290166024,0,1,1,0,0,1,0,0,1
290182807,0,0,1,0,0,0,0,0,0
290212026,0,1,1,0,1,1,1,1,1
290223908,0,1,1,1,1,0,0,0,1
290259092,0,1,1,0,1,0,0,0,0
290260504,0,0,1,0,0,0,1,0,1
290280189,0,0,1,0,0,0,0,0,0
290289479,0,1,1,0,1,0,0,0,0
290344100,0,0,1,0,0,0,0,0,0
290370725,0,0,1,0,0,0,0,0,0
290385210,0,1,1,0,0,0,0,0,0
290501105,0,1,1,0,0,0,1,0,0
290586544,0,1,1,0,0,0,0,0,1
290599703,0,0,1,1,0,0,0,0,0
290629211,0,0,1,0,0,0,0,0,0
290674324,0,0,1,0,0,0,0,0,1
290693472,0,0,1,0,0,0,0,0,1
290741305,0,0,1,0,0,0,0,0,0
290768019,0,0,1,1,0,0,0,0,0
290787175,0,0,1,0,1,0,0,0,0
290798578,0,1,1,0,0,0,0,1,1
290831627,0,0,1,0,0,0,0,0,1
290841329,1,0,1,0,0,0,0,0,1
290920107,1,0,1,0,0,0,1,1,1
290938109,0,0,1,0,0,0,0,0,0
290952415,0,0,1,0,0,0,0,0,1
290999994,0,1,1,0,1,0,0,1,1
291004141,0,0,1,0,0,0,0,0,0
291105484,1,0,1,0,0,0,0,1,0
291115277,0,0,1,0,0,0,0,0,1
291183069,0,1,1,0,1,0,0,0,1
291201762,0,0,1,0,0,0,0,0,1
291203834,0,0,1,0,0,0,0,0,0
291308997,0,1,1,0,0,1,0,0,0
291342814,0,1,1,0,0,0,0,0,0
291346146,0,1,1,0,0,0,0,0,1
291362606,0,1,1,0,0,0,0,0,1
291366508,0,0,1,0,0,0,0,0,0
291431997,0,1,1,0,1,0,0,1,0
291462547,0,1,1,1,1,0,0,1,1
291507317,0,1,1,0,1,0,0,0,1
291518322,0,1,1,0,1,1,0,1,1
291538940,0,1,1,0,0,0,0,0,0
291547297,0,0,1,0,0,0,0,0,0
291553238,0,1,1,0,0,0,0,1,0
291561546,0,0,1,0,0,0,0,0,0
291590511,0,0,1,0,0,0,0,0,0
291619641,0,1,1,0,0,1,0,0,0
291666386,0,0,1,0,0,0,0,0,0
291715738,0,0,1,0,0,0,0,0,0
291724995,0,0,1,0,0,0,0,0,0
291752616,0,0,1,0,0,0,0,0,1
291804755,0,0,1,0,0,0,0,0,1
291812261,0,0,1,0,0,0,0,0,0
291818813,0,0,1,0,1,0,0,1,0
291868867,0,0,1,0,1,0,0,1,0
291879260,0,1,1,0,0,0,0,0,0
291884450,0,1,1,0,0,0,0,0,0
291892941,0,1,1,0,0,0,0,0,0
291943876,0,0,1,0,1,0,0,0,0
291952190,0,0,1,0,0,0,0,0,1
291957769,0,0,1,0,0,0,0,0,0
291966224,1,0,1,0,0,0,0,0,0
292007473,0,1,1,0,0,0,0,0,1
292019155,0,0,1,0,1,0,1,0,0
292026499,0,0,1,0,0,0,0,0,0
292028826,0,0,1,0,0,0,0,0,0
292030988,0,1,1,0,0,0,0,0,0
292059474,0,0,1,0,1,0,0,0,0
292118551,0,0,1,0,1,0,0,0,0
292185725,0,1,1,0,0,0,0,0,0
292210903,0,1,1,0,1,0,0,0,0
292271368,0,1,1,0,1,0,1,0,1
292295359,0,0,1,0,0,0,0,0,1
292333564,1,1,1,0,0,0,0,0,1
292344009,0,1,1,0,0,0,0,0,0
292356532,0,1,1,0,0,0,0,0,1
292368818,0,0,1,0,0,0,0,0,0
292371119,0,0,1,0,0,0,0,0,0
292426558,0,0,1,0,0,0,0,0,0
292464716,1,1,1,0,1,1,0,0,0
292470648,0,0,1,0,0,0,0,0,0
292481538,0,0,1,0,1,0,0,0,0
292506144,0,1,1,1,1,0,1,0,1
292560919,0,0,1,1,0,0,0,0,0
292584877,0,0,1,0,1,0,0,0,0
292616190,0,0,1,0,0,0,1,0,0
292619178,0,0,1,0,0,0,0,1,0
292655909,0,1,1,0,1,0,0,0,1
292660826,0,0,1,0,0,0,0,0,0
292668191,0,0,1,0,1,0,0,1,1
292674330,0,1,1,0,0,1,0,0,0
292698636,0,0,1,0,0,0,0,0,0
292710589,0,0,1,0,0,0,0,0,0
292717857,0,1,1,0,1,0,0,0,0
292743887,0,1,1,0,0,0,0,0,0
292775970,0,1,1,0,1,1,0,1,1
292817954,0,1,1,0,1,1,0,1,1
292830254,0,1,1,0,0,0,0,0,0
292837051,0,1,1,0,0,1,0,0,1
292850971,0,0,1,0,0,0,0,0,0
292863842,0,0,1,0,1,0,0,0,0
293010799,0,0,1,0,1,0,0,0,0
293045555,0,0,1,0,0,0,0,0,0
293074928,0,0,1,0,0,0,0,0,0
293181459,0,0,1,0,0,0,0,0,0
293196689,0,0,1,0,0,0,0,0,1
293219069,0,0,1,0,0,0,0,0,0
293238242,0,0,1,0,0,0,0,0,0
293275756,0,0,1,0,0,0,0,0,0
293314779,0,1,1,0,0,0,0,0,0
293369476,0,0,1,0,0,0,0,0,0
293616561,0,0,1,0,1,0,0,0,0
293618898,0,1,1,1,0,0,1,1,0
293625299,0,0,1,0,0,0,0,0,0
293628830,0,1,1,0,1,0,0,0,1
293673083,0,0,1,0,0,0,0,0,0
293682290,0,1,1,0,1,0,0,1,0
293696852,0,1,1,0,0,0,0,0,0
293712071,0,1,1,1,0,0,1,0,0
293722435,0,0,1,0,1,0,0,0,1
293736856,0,0,1,0,0,0,0,0,0
293757274,0,1,1,0,1,0,0,0,0
293812145,0,1,1,0,0,0,0,0,1
293841623,0,1,1,0,1,0,0,1,0
293858254,0,1,1,0,0,0,0,0,0
293949459,0,0,1,0,0,0,0,1,1
293981742,0,0,1,0,0,0,0,0,0
294036231,0,0,1,0,0,0,0,0,0
294103601,0,0,1,0,0,0,0,1,0
294133616,0,1,1,1,1,0,1,0,0
294140090,0,0,1,0,0,0,0,0,0
294142450,0,1,1,0,0,0,0,0,0
294147731,0,0,1,0,0,0,0,0,0
294206388,0,0,1,0,0,0,0,0,0
294263009,0,0,1,0,0,0,0,0,0
294279385,0,1,1,0,1,0,0,0,1
294334941,0,1,1,0,1,0,0,0,0
294438437,0,1,1,0,0,0,0,0,0
294463658,0,0,1,0,0,0,0,0,0
294539689,1,0,1,0,1,0,0,1,0
294584586,0,0,1,0,0,0,0,0,0
294610761,0,0,1,1,0,0,0,0,1
294643184,0,0,1,0,0,0,0,0,0
294769021,0,1,1,0,0,0,0,0,0
294781166,0,0,1,0,1,0,0,0,0
294790480,0,0,1,0,0,0,1,0,0
294860499,0,0,1,0,0,0,0,0,0
294872882,0,0,1,0,0,0,0,0,0
294921119,0,0,1,1,1,0,1,1,1
294931712,0,0,1,0,0,0,0,0,0
294950431,0,0,1,0,1,0,0,0,1
294988555,0,1,1,0,0,0,0,0,0
295014708,0,0,1,0,0,0,0,0,0
295025183,0,1,1,0,0,0,1,1,1
295076079,0,0,1,0,0,0,1,0,0
295095293,0,0,1,0,0,0,0,0,0
295104582,0,1,1,1,0,0,0,0,0
295183529,0,0,1,0,0,0,0,0,0
295212484,0,1,1,0,0,0,0,0,0
295261812,1,1,1,0,1,0,0,1,1
295289490,0,0,1,0,0,0,0,0,0
295314710,0,0,1,1,0,0,0,0,1
295339840,0,0,1,0,1,0,0,1,1
295344022,0,0,1,0,0,0,0,0,1
295356273,0,1,1,0,0,0,1,0,0
295381164,0,1,1,0,0,0,0,0,0
295394944,0,0,1,0,0,0,0,0,0
295419741,0,1,1,0,1,0,0,0,0
295481188,0,1,1,0,1,0,0,0,1
295519375,0,1,1,0,0,0,0,0,0
295523427,0,0,1,0,0,0,0,0,0
295562482,0,0,1,0,0,0,0,0,0
295584502,0,0,1,0,0,0,0,0,0
295586747,0,1,1,0,0,0,1,0,1
295621577,0,0,1,0,0,0,0,0,1
295631808,0,0,1,1,0,0,0,1,1
295686505,0,0,1,0,1,0,0,1,0
295708903,0,1,1,0,1,1,0,1,0
295727101,0,0,1,0,0,0,1,0,0
295758221,0,0,1,0,0,0,0,0,0
295776405,0,0,1,0,0,1,1,0,1
295812085,0,1,1,0,0,0,0,0,0
295873970,0,1,1,0,0,0,0,0,0
295985360,0,0,1,0,0,0,0,0,0
296046535,0,0,1,1,1,0,1,1,0
296125339,0,0,1,0,1,0,0,1,0
296149925,1,1,1,0,0,0,0,0,0
296269707,1,1,1,0,0,0,0,0,1
