sequence_number,US,source_a,source_c,source_b,source_d,source_e,source_m,source_o,source_h,source_r,source_s,source_t,source_u,source_p,source_x,source_w,freq,last_update_days_ago,1st_update_days_ago,web_order,Gender=male,address_is_res,purchase,spending
1597,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3311,3311,0,0,0,1,68
1598,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2962,3157,1,1,0,1,181
1599,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2310,2310,1,0,0,1,136
1600,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,245,2607,1,0,0,1,655
1601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1322,1322,0,1,0,0,0
1602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,77,1169,0,0,1,1,407
1603,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2192,2192,1,0,0,0,0
1604,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2690,2690,1,0,0,1,163
1605,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2829,2829,0,0,1,1,185
1606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,253,253,0,1,1,0,0
1607,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3339,3339,0,0,0,0,0
1608,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2499,2499,1,0,0,1,85
1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,1,0,0,0,0
1610,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1863,2186,1,0,0,1,136
1611,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2005,2005,0,1,0,0,0
1612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1164,1164,0,0,0,0,0
1613,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3975,3975,0,1,0,0,0
1614,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3185,3185,0,1,0,0,0
1615,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1400,1746,1,0,1,1,63
1616,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3611,3914,0,0,0,1,173
1617,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2901,2901,0,0,0,0,0
1618,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4036,4036,1,1,1,1,97
1619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1143,2607,1,0,0,1,1123
1620,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1920,1946,0,1,1,0,0
1621,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2807,2807,0,0,1,1,60
1622,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,843,843,0,1,0,0,0
1623,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3125,3125,1,0,0,0,0
1624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1584,1584,0,1,0,1,140
1625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1087,1087,1,1,0,1,263
1626,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,723,723,0,1,1,0,0
1627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,197,4005,0,1,0,0,0
1628,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1856,2564,0,1,0,1,141
1629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3500,3500,1,0,0,0,0
1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3401,3401,1,1,0,0,0
1631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2996,2996,0,0,0,1,150
1632,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4188,4188,0,0,0,1,127
1633,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1582,1603,1,0,1,0,0
1634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1646,1709,0,0,1,1,167
1635,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2728,2728,0,0,0,0,0
1636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,2009,0,0,0,0,0
1637,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1582,1611,0,1,1,0,0
1638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3390,3390,1,0,0,0,0
1639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3528,3528,0,1,0,0,0
1640,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2682,2859,0,1,0,1,429
1641,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1968,1968,0,0,0,0,0
1642,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3852,3852,1,1,0,0,0
1643,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3262,3262,0,0,0,0,0
1644,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,2045,2508,1,1,1,1,187
1645,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2150,2193,1,1,1,0,0
1646,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3131,3131,0,0,0,0,0
1647,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2996,2996,0,1,0,0,0
1648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,71,71,1,1,0,1,55
1649,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,164,164,0,0,0,1,135
1650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2670,2670,0,1,0,0,0
1651,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2735,2735,0,0,0,0,0
1652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3325,3325,1,1,0,0,0
1653,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2732,2732,0,0,0,0,0
1654,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1823,1869,0,1,0,1,75
1655,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2080,2108,1,1,1,1,161
1656,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2466,2632,0,0,0,1,274
1657,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,160,160,1,0,0,0,0
1658,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3747,3747,0,0,0,0,0
1659,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1275,1311,0,0,1,0,0
1660,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2878,2878,0,1,0,0,0
1661,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1976,2834,1,0,0,1,67
1662,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3746,3746,0,0,0,0,0
1663,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2900,2900,1,1,0,0,0
1664,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3419,3419,1,1,0,0,0
1665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2128,3013,1,0,0,1,80
1666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1128,3382,0,1,0,1,153
1667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3401,3401,0,0,0,0,0
1668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1563,1568,0,0,0,1,463
1669,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2415,2415,1,0,0,0,0
1670,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3747,3747,0,1,0,0,0
1671,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2936,2936,1,0,0,1,66
1672,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4005,4005,1,1,0,1,68
1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1416,1416,0,0,0,0,0
1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1528,1528,0,1,0,0,0
1675,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1382,2402,1,1,0,1,159
1676,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1856,1883,0,1,1,0,0
1677,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,260,260,0,0,0,1,148
1678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,526,526,1,0,0,1,280
1679,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3360,3694,0,0,1,1,247
1680,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3507,3507,1,0,0,0,0
1681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2291,2291,1,0,0,0,0
1682,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1240,1240,1,1,0,0,0
1683,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1835,1835,0,0,0,0,0
1684,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2317,2317,1,1,1,0,0
1685,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1879,1925,0,0,1,0,0
1686,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2327,2327,1,1,0,1,418
1687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1856,1883,0,0,1,0,0
1688,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1115,2005,1,0,0,1,390
1689,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2408,2408,0,1,0,1,130
1690,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1128,1128,0,0,1,1,44
1691,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2766,2766,0,1,0,0,0
1692,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1123,1242,1,0,0,1,399
1693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1823,1849,0,0,0,1,230
1694,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3353,3353,0,0,0,0,0
1695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1801,1828,0,1,1,0,0
1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,617,617,0,1,0,1,178
1697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,416,416,1,1,0,1,40
1698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3403,3403,0,1,0,0,0
1699,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3401,3401,0,0,0,0,0
1700,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,434,463,1,0,0,1,184
1701,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3306,3306,0,1,0,1,68
1702,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3125,3125,1,1,0,1,134
1703,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,556,1823,0,1,1,0,0
1704,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,1710,3668,1,0,1,1,213
1705,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3852,3852,1,1,0,0,0
1706,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2746,2746,1,1,0,1,411
1707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3579,3579,1,1,0,1,107
1708,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3397,3397,0,0,0,0,0
1709,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3646,3646,0,1,0,1,128
1710,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3747,3747,0,1,0,0,0
1711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1850,1850,1,0,0,1,136
1712,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3458,3458,1,1,0,0,0
1713,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3177,3177,0,1,0,1,10
1714,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1577,2081,1,0,1,1,588
1715,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,3694,1,1,0,0,0
1716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2380,2380,1,0,0,0,0
1717,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2787,2787,0,0,0,1,4
1718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,1710,0,0,0,0,0
1719,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,709,709,1,1,1,0,0
1720,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,920,920,0,1,1,1,141
1721,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2417,2417,0,0,0,1,85
1722,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1962,1983,0,0,1,0,0
1723,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1774,1774,1,0,1,0,0
1724,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2284,2634,0,1,1,1,251
1725,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,539,539,1,0,0,0,0
1726,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3583,3747,1,0,0,1,43
1727,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,216,4065,1,0,1,1,378
1728,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1856,1883,0,1,1,0,0
1729,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1352,1352,0,0,0,0,0
1730,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,962,2943,1,1,0,1,206
1731,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3171,3171,0,1,1,0,0
1732,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,198,198,0,0,0,0,0
1733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3164,3164,0,0,1,0,0
1734,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2446,2478,0,0,1,1,100
1735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1877,1877,1,1,0,1,56
1736,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,2900,0,0,0,0,0
1737,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2004,2004,0,0,0,0,0
1738,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192,192,1,0,0,0,0
1739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,532,532,0,1,1,0,0
1740,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3222,3222,1,1,0,1,34
1741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2669,2669,0,1,0,0,0
1742,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1618,1653,0,1,1,1,3
1743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,470,470,0,1,0,0,0
1744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3243,3243,1,0,0,1,252
1745,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,3694,0,1,0,0,0
1746,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3453,3453,1,0,0,0,0
1747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1036,1036,0,1,0,0,0
1748,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,192,3207,0,0,0,1,1133
1749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1752,1771,0,0,1,0,0
1750,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2311,2311,1,1,0,0,0
1751,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2998,2998,0,1,0,1,410
1752,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1261,1261,1,1,0,1,44
1753,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2634,2634,1,0,0,1,74
1754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1514,1514,0,1,0,0,0
1755,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3229,3229,0,0,0,1,136
1756,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3746,3746,1,1,0,0,0
1757,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,702,702,1,1,0,0,0
1758,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,227,2915,1,1,1,1,508
1759,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3496,3496,0,0,0,1,3
1760,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,644,3188,1,0,1,1,260
1761,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1878,2619,0,1,0,1,182
1762,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1968,1968,1,0,0,0,0
1763,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1130,3944,1,1,0,1,1055
1764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3311,3311,0,1,0,0,0
1765,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,360,2696,0,1,0,1,279
1766,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,91,4096,0,0,0,1,1326
1767,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2905,2905,1,1,0,0,0
1768,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,875,1536,0,1,1,1,197
1769,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,896,0,0,0,0,0
1770,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,862,862,0,0,0,0,0
1771,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2243,2243,1,0,0,0,0
1772,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2859,2859,0,1,0,0,0
1773,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2744,2744,0,1,0,0,0
1774,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2787,2787,0,1,0,0,0
1775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3523,4096,1,0,1,1,98
1776,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3229,3229,1,1,0,1,68
1777,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2971,2976,1,1,0,1,316
1778,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3487,3487,0,1,0,0,0
1779,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2850,2850,0,1,0,0,0
1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1018,1018,0,0,0,0,0
1781,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1948,1948,1,1,0,1,54
1782,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3416,3416,1,1,0,1,10
1783,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2844,2844,1,0,0,0,0
1784,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,604,604,0,1,0,0,0
1785,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4127,4127,0,0,0,1,35
1786,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1983,2158,1,1,0,1,190
1787,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3041,3041,0,1,0,0,0
1788,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3249,3249,0,0,0,0,0
1789,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2880,2880,0,1,0,0,0
1790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3401,3401,0,1,0,0,0
1791,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3177,3177,1,0,1,0,0
1792,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2366,3120,1,1,0,1,288
1793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,982,1010,0,1,1,0,0
1794,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2831,2865,0,1,1,1,161
1795,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,192,192,1,0,0,0,0
1796,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3703,3703,0,1,0,0,0
1797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,723,723,0,0,1,0,0
1798,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2997,2997,1,1,0,0,0
1799,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2425,2425,0,0,0,0,0
1800,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2326,2334,1,1,0,1,343
1801,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2796,2796,1,0,0,0,0
1802,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,470,3194,1,0,1,1,242
1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,967,967,0,0,1,0,0
1804,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2950,2950,1,0,0,0,0
1805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1658,2467,1,1,1,1,184
1806,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2324,2324,0,0,0,0,0
1807,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,945,945,0,1,0,0,0
1808,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,721,1484,1,0,0,1,83
1809,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3354,3355,1,0,0,1,345
1810,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2456,2576,0,1,0,1,220
1811,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3069,3069,0,1,1,0,0
1812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1095,1095,1,0,0,0,0
1813,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2836,3143,1,1,0,1,506
1814,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2955,2955,1,1,1,1,173
1815,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3342,3342,0,1,0,1,110
1816,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,974,974,0,0,0,0,0
1817,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1653,1653,0,0,0,0,0
1818,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3276,3311,1,0,0,1,140
1819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2975,2975,1,0,0,0,0
1820,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3494,3494,0,1,0,0,0
1821,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1962,1976,1,0,1,1,138
1822,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1346,1381,1,0,1,0,0
1823,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2752,2779,0,0,0,0,0
1824,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2759,2794,0,1,0,1,136
1825,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,512,512,0,0,1,0,0
1826,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3120,3120,0,0,0,0,0
1827,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,744,825,0,0,1,1,163
1828,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1646,1682,1,0,1,0,0
1829,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4005,4005,1,0,0,1,43
1830,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2656,2656,1,1,0,1,130
1831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2415,2415,0,0,0,0,0
1832,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2158,2158,1,0,0,1,10
1833,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2107,2107,1,1,0,1,161
1834,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,304,304,0,1,0,0,0
1835,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2918,2918,0,0,0,0,0
1836,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,960,960,0,1,0,1,81
1837,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2080,2108,0,0,1,0,0
1838,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3398,3398,0,1,0,1,10
1839,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2257,2257,1,0,0,1,130
1840,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3517,3746,1,0,0,0,0
1841,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2418,2418,1,1,1,1,161
1842,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3522,3522,0,1,0,0,0
1843,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3436,3436,1,1,0,0,0
1844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2984,2984,1,0,0,0,0
1845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3590,3590,1,1,0,1,228
1846,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3513,3513,1,1,0,0,0
1847,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608,608,0,0,0,0,0
1848,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,841,1191,0,1,1,0,0
1849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,216,3660,0,1,0,1,1176
1850,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3159,3159,0,1,1,0,0
1851,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,868,2739,0,0,0,0,0
1852,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2102,2102,0,1,0,1,54
1853,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3662,3691,1,0,0,1,128
1854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3662,3662,0,0,0,0,0
1855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1123,1135,0,1,0,1,42
1856,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3548,3548,1,1,1,1,131
1857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3694,3694,0,1,0,0,0
1858,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1710,1750,0,0,1,0,0
1859,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2172,2172,0,1,0,0,0
