ID#,Topflight,balance,qual_miles,cc1_miles?,cc2_miles?,cc3_miles?,bonus_miles,bonus_trans,flight_miles_12mo,flight_trans_12,online_12,email,club_member,Any_cc_miles_12mo,Phone_sale
3017,0,15279,0,1,0,0,17984,19,300,1,0,1,0,1,0
3018,0,0,0,0,0,0,5491,18,2116,5,0,1,0,0,0
3019,0,52885,0,0,0,0,1600,6,100,1,0,1,0,0,0
3020,0,36844,0,1,0,0,21715,16,0,0,0,1,0,1,0
3021,1,142527,1000,0,1,0,24091,47,4650,24,2,1,1,1,0
3022,1,20390,0,0,0,0,2500,1,0,0,0,0,0,0,0
3023,0,29182,0,1,0,0,50698,14,0,0,0,1,0,1,0
3024,0,65207,0,1,0,0,34832,18,1450,4,0,1,0,1,0
3025,0,568,0,0,0,0,710,3,0,0,0,1,0,0,0
3026,0,30759,0,0,0,0,510,3,0,0,0,0,0,0,0
3027,0,276,0,0,0,0,2396,3,396,1,0,1,0,0,1
3028,1,22496,0,0,0,0,9712,14,500,1,0,1,0,0,0
3029,0,23846,0,1,0,0,9177,6,0,0,0,1,0,1,1
3030,0,26505,0,0,0,0,0,0,0,0,0,0,0,0,0
3031,0,72131,0,1,0,0,7681,17,0,0,0,1,0,1,0
3032,0,24406,0,1,0,0,5005,14,0,0,0,1,0,1,0
3033,0,63193,0,1,0,0,20372,14,100,1,0,1,0,1,0
3034,0,23179,0,0,0,0,0,0,0,0,0,0,0,0,0
3035,1,14710,0,0,0,0,3500,2,0,0,0,1,1,0,0
3036,1,74073,0,1,0,0,45526,41,200,1,1,1,0,1,1
3037,0,43348,0,1,0,0,68846,25,200,1,0,1,0,1,0
3038,1,97424,0,1,0,0,63796,17,0,0,0,1,0,1,0
3039,0,20603,0,0,0,0,115,5,0,0,0,1,0,0,0
3040,1,92097,2194,0,0,0,20450,8,1850,3,0,0,0,0,0
3041,0,31520,0,0,0,0,130,2,0,0,0,0,0,0,0
3042,0,29350,0,1,0,0,27703,15,0,0,0,0,0,1,0
3043,1,20537,0,1,0,0,44791,21,2612,4,0,1,0,1,1
3044,0,17376,0,0,0,0,4920,11,0,0,0,1,0,0,0
3045,0,24563,0,0,0,0,5718,8,4218,5,0,0,0,0,0
3046,0,52562,0,1,0,0,23773,15,600,2,0,0,0,1,0
3047,0,48224,0,0,0,0,0,0,0,0,0,1,0,0,0
3048,0,13271,0,0,0,0,0,0,0,0,0,1,0,0,0
3049,1,129919,719,0,0,0,7150,5,650,2,0,1,0,0,0
3050,0,17893,0,1,0,0,9623,13,0,0,0,1,0,1,0
3051,0,52693,0,0,0,0,947,4,0,0,0,1,0,0,0
3052,0,50895,0,1,0,0,29618,15,0,0,0,1,0,1,0
3053,0,36459,0,0,0,0,7573,17,5473,15,0,0,0,0,0
3054,0,68532,0,1,0,0,68704,21,0,0,0,0,0,1,0
3055,0,34862,0,0,0,0,2725,5,0,0,0,1,0,0,0
3056,0,20391,0,0,0,0,90,3,0,0,0,1,0,0,0
3057,1,178010,0,0,0,0,5500,4,500,1,0,1,0,0,0
3058,0,20773,0,1,0,0,13619,14,0,0,0,1,0,1,0
3059,1,264735,0,1,0,0,6980,17,0,0,0,1,0,1,0
3060,0,45883,2611,1,0,0,5647,11,0,0,0,1,0,1,0
3061,0,36978,0,0,0,0,100,1,100,1,0,1,0,0,0
3062,1,449205,1121,0,0,0,4750,9,3250,8,0,1,1,0,0
3063,0,45005,0,0,0,0,0,0,0,0,0,1,0,0,0
3064,0,45533,0,1,0,0,56208,16,0,0,0,1,0,1,0
3065,1,26513,0,0,0,0,7670,14,0,0,0,1,0,0,0
3066,0,20417,0,0,0,0,5000,1,0,0,0,0,0,0,0
3067,0,7490,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,1,14394,0,0,0,0,935,4,150,2,0,1,0,0,0
3069,0,103888,0,0,0,0,4379,3,4379,3,0,0,0,0,0
3070,0,61191,0,1,0,0,8502,17,0,0,0,0,0,1,0
3071,0,7329,0,1,0,0,10639,16,0,0,0,0,0,1,0
3072,0,12688,0,0,0,0,0,0,0,0,0,0,0,0,0
3073,0,106921,0,1,0,0,26666,13,0,0,0,1,0,1,1
3074,0,31668,2576,0,0,0,1800,3,300,2,0,0,0,0,0
3075,0,34996,0,1,0,0,6313,14,150,1,0,1,0,1,0
3076,0,23099,0,0,0,0,300,3,300,3,0,0,0,0,0
3077,0,109133,0,1,0,0,21378,16,0,0,0,1,0,1,0
3078,0,103586,0,0,0,0,4000,7,3900,6,0,1,0,0,1
3079,0,45575,0,1,0,0,23223,17,0,0,0,1,0,1,0
3080,1,76430,0,1,0,0,13653,17,0,0,0,1,0,1,1
3081,0,18059,0,0,0,0,0,0,0,0,0,1,0,0,0
3082,0,188759,0,1,0,0,3082,3,0,0,0,0,0,1,0
3083,0,36953,0,1,0,0,25598,16,0,0,0,0,0,1,1
3084,0,27155,0,1,0,0,47252,15,300,1,0,1,0,1,0
3085,0,89112,4670,1,0,0,28670,29,0,0,0,1,0,1,0
3086,0,72768,0,0,0,0,290,3,0,0,0,0,0,0,0
3087,0,23178,0,0,0,0,0,0,0,0,0,0,0,0,0
3088,0,25676,0,0,0,0,0,0,0,0,0,0,0,0,0
3089,0,63190,0,1,0,0,18950,13,250,1,0,0,0,1,1
3090,0,1666,0,0,0,0,980,3,0,0,0,0,0,0,0
3091,0,105544,0,1,0,0,31001,16,500,1,0,1,0,1,0
3092,1,206287,1761,1,0,0,11294,20,150,1,0,1,0,1,0
3093,0,40255,0,0,0,0,2975,13,750,2,0,0,0,0,0
3094,0,5317,0,0,0,0,0,0,0,0,0,1,0,0,0
3095,0,7606,0,1,0,0,29307,17,0,0,0,1,0,1,0
3096,0,43255,0,0,0,0,2691,3,750,1,0,1,0,0,0
3097,0,22414,0,1,0,0,1094,3,0,0,0,0,0,1,0
3098,0,92225,0,1,0,0,48276,19,350,1,0,1,0,1,0
3099,0,127199,0,1,1,0,2563,14,0,0,0,1,0,1,0
3100,0,12176,0,0,0,0,875,7,0,0,0,0,0,0,0
3101,0,142929,0,1,0,0,40826,23,0,0,1,1,0,1,0
3102,0,28670,0,1,0,0,11727,11,0,0,0,0,0,1,0
3103,0,82122,0,0,0,0,700,3,700,3,0,1,0,0,0
3104,1,54637,0,1,1,0,21181,27,4673,21,0,1,0,1,0
3105,0,6181,0,0,0,0,2000,9,0,0,0,1,0,0,0
3106,0,25485,0,1,0,0,9655,10,2800,8,0,1,0,1,1
3107,0,16136,0,0,0,0,0,0,0,0,0,0,0,0,0
3108,0,128213,0,1,0,0,7956,13,500,1,0,1,0,1,0
3109,0,92492,0,0,0,0,11029,6,0,0,0,1,0,0,0
3110,0,85412,0,1,0,0,25102,16,500,1,0,1,0,1,0
3111,0,46003,0,1,0,0,1340,7,0,0,0,1,0,1,0
3112,1,95982,0,0,0,0,3630,3,0,0,0,0,0,0,0
3113,0,20529,0,0,0,0,0,0,0,0,0,0,0,0,0
3114,0,28254,0,1,0,0,17117,19,1050,6,0,1,0,1,0
3115,0,26101,0,0,0,0,3900,15,3900,15,0,0,0,0,0
3116,0,50939,0,1,0,0,16453,16,0,0,0,1,0,1,1
3117,0,35039,0,0,0,0,174,1,0,0,0,1,0,0,0
3118,1,175501,1000,1,0,0,34318,36,7974,19,0,1,1,1,0
3119,0,1439,0,0,0,0,80,2,0,0,0,0,0,0,0
3120,1,214674,0,1,0,0,25688,23,2500,5,0,1,0,1,0
3121,0,38429,0,0,0,0,1004,2,1004,2,0,1,0,0,0
3122,0,22865,0,0,0,0,1750,7,0,0,0,1,0,0,0
3123,0,23033,0,1,0,0,7910,15,0,0,1,1,0,1,1
3124,0,103172,0,0,0,0,3125,3,0,0,0,1,0,0,0
3125,0,23448,0,1,0,0,36941,18,700,3,0,1,0,1,0
3126,1,115161,0,0,0,0,9050,18,3050,15,0,0,0,0,0
3127,1,58382,0,0,0,0,11327,32,4800,23,0,1,1,0,1
3128,1,156766,0,1,0,0,23375,27,0,0,0,1,0,1,0
3129,0,34137,0,1,0,0,335,5,0,0,0,0,0,1,0
3130,1,17219,0,0,0,0,6167,10,3757,6,0,1,0,0,0
3131,0,43823,0,0,0,0,500,1,0,0,0,1,0,0,0
3132,0,63364,0,1,0,0,15415,11,0,0,0,0,0,1,1
3133,0,18497,0,1,0,0,14138,12,0,0,0,1,0,1,0
3134,0,23173,0,1,0,0,7843,8,0,0,0,1,0,1,0
3135,0,51367,0,1,0,0,40004,24,0,0,0,1,0,1,1
3136,0,34894,0,1,0,0,13955,17,0,0,0,1,0,1,0
3137,0,7422,0,1,0,0,2229,3,0,0,0,1,0,1,0
3138,0,16090,0,0,0,0,850,6,850,6,0,1,0,0,0
3139,0,2784,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,1,54177,0,1,0,0,45403,15,500,1,0,1,0,1,0
3141,0,29326,0,1,0,0,23061,7,0,0,0,1,0,1,0
3142,0,26164,2556,0,0,0,0,0,0,0,0,1,0,0,0
3143,0,29518,0,1,0,0,2702,12,0,0,0,0,0,1,0
3144,0,29754,6396,0,0,0,500,1,0,0,0,1,0,0,0
3145,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0
3146,0,69788,0,0,0,0,1500,3,1500,3,0,0,0,0,0
3147,0,38042,0,1,0,0,7658,17,0,0,0,1,0,1,0
3148,1,23894,0,0,0,0,6000,3,0,0,0,1,0,0,0
3149,0,110628,0,1,0,0,63759,13,0,0,0,1,0,1,0
3150,0,10839,0,0,0,0,190,1,190,1,0,0,0,0,0
3151,0,47513,0,1,0,0,19904,13,0,0,0,0,0,1,0
3152,0,16321,0,0,0,0,0,0,0,0,0,0,0,0,0
3153,0,37550,0,0,0,0,0,0,0,0,0,0,1,0,0
3154,0,37936,0,1,0,0,6211,12,0,0,0,0,0,1,0
3155,1,38061,0,1,0,0,34227,18,3600,8,0,1,1,1,0
3156,0,25934,0,0,0,0,370,3,0,0,0,1,0,0,0
3157,0,54942,0,0,0,0,4200,10,4200,10,0,0,0,0,0
3158,0,139423,0,1,0,0,54152,25,500,3,0,1,0,1,0
3159,1,298505,0,1,0,0,130647,32,600,2,0,1,0,1,1
3160,0,98753,0,0,0,0,1475,5,0,0,0,1,0,0,0
3161,0,25157,0,0,0,0,830,3,0,0,0,0,0,0,0
3162,0,24134,0,0,0,0,1250,3,0,0,0,1,0,0,0
3163,0,6628,0,0,0,0,2125,8,0,0,0,1,0,0,0
3164,0,14504,0,0,0,0,0,0,0,0,0,0,0,0,0
3165,0,36665,0,0,0,0,3250,19,0,0,0,1,0,0,0
3166,0,17481,0,0,1,0,1396,3,0,0,0,1,0,1,1
3167,0,33111,0,0,0,0,0,0,0,0,0,1,0,0,0
3168,0,89237,0,1,0,1,37668,18,0,0,0,1,0,1,0
3169,0,93028,0,1,0,0,40887,22,0,0,0,1,0,1,0
3170,0,89094,0,1,0,0,55865,13,0,0,0,1,0,1,0
3171,0,11109,0,1,0,0,53627,13,0,0,0,1,0,1,0
3172,0,14957,0,0,0,0,0,0,0,0,0,1,1,0,0
3173,0,17823,0,1,0,0,15323,8,0,0,0,0,1,1,0
3174,0,8485,0,0,0,0,0,0,0,0,0,0,0,0,0
3175,0,56756,0,1,0,0,10851,14,0,0,0,0,0,1,0
3176,0,99196,0,1,0,0,28334,16,0,0,0,1,0,1,0
3177,0,21736,0,1,1,0,6672,10,0,0,0,1,0,1,0
3178,0,11324,0,1,0,0,11082,11,0,0,0,1,0,1,0
3179,1,60109,0,0,0,0,2300,6,2300,6,0,1,0,0,0
3180,1,129887,0,0,0,0,26810,10,810,3,0,1,0,0,0
3181,0,18150,0,0,0,0,240,2,0,0,0,1,0,0,0
3182,0,57432,0,1,0,0,13422,19,5100,12,0,1,0,1,0
3183,0,32659,0,1,0,0,3614,14,0,0,0,1,0,1,1
3184,1,103203,0,0,0,0,3200,4,200,2,0,1,0,0,0
3185,0,27122,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,0,40252,0,0,0,0,1375,4,0,0,0,1,0,0,0
3187,1,194816,0,0,0,0,20822,25,6647,12,0,1,0,0,0
3188,0,65460,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,0,17863,0,0,0,0,0,0,0,0,0,1,0,0,0
3190,0,28443,0,1,0,0,53065,18,150,1,0,1,0,1,0
3191,0,15655,0,0,0,0,2807,12,957,4,0,1,0,0,1
3192,0,38307,0,0,0,0,1500,3,1500,3,0,1,0,0,0
3193,0,15135,0,1,0,0,13357,14,0,0,0,1,0,1,0
3194,0,73601,0,1,0,0,12902,36,2000,4,0,0,0,1,0
3195,0,31489,0,1,0,0,21950,21,0,0,1,1,0,1,0
3196,0,48852,0,0,0,0,1058,3,0,0,0,1,0,0,0
3197,1,188883,0,0,0,0,5500,3,0,0,0,1,0,0,0
3198,0,37212,0,0,0,0,0,0,0,0,0,0,0,0,0
3199,0,43285,0,0,0,0,745,3,0,0,0,1,0,0,0
3200,0,10758,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,0,40926,0,0,0,0,1725,7,0,0,0,0,0,0,0
3202,0,10915,0,1,0,0,5455,15,0,0,0,1,0,1,0
3203,0,38580,0,1,0,0,4337,7,0,0,0,1,0,1,0
3204,0,26650,0,0,0,0,4652,11,4652,11,0,1,0,0,1
3205,1,25268,888,0,0,0,4566,8,800,3,0,1,0,0,0
3206,0,9338,0,0,0,0,200,1,200,1,0,0,0,0,0
3207,1,67070,0,1,0,0,34600,27,2100,10,0,1,0,1,0
3208,0,19382,0,0,0,0,195,2,0,0,0,0,0,0,0
3209,0,25205,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,0,9634,0,1,0,0,9634,5,0,0,0,1,0,1,1
3211,0,18954,0,0,0,0,550,3,550,3,0,1,0,0,0
3212,0,41279,0,1,0,0,8682,14,0,0,0,0,0,1,1
3213,0,56624,0,1,1,0,12311,14,0,0,0,1,0,1,0
3214,0,11021,0,0,0,0,115,2,0,0,0,0,0,0,1
3215,0,4096,0,1,0,0,3802,8,0,0,0,0,0,1,0
3216,0,5199,0,1,0,0,28100,16,0,0,0,1,0,1,0
3217,0,41072,0,1,0,0,3751,15,0,0,0,1,0,1,0
3218,0,83623,0,0,0,0,2692,6,900,4,0,1,0,0,0
3219,1,15920,0,0,0,0,2500,1,0,0,0,1,1,0,0
3220,0,50674,0,1,0,0,22073,12,0,0,0,1,0,1,0
3221,0,55461,0,1,0,0,31658,17,500,2,0,0,0,1,0
3222,0,93264,0,0,0,0,3250,19,0,0,0,0,0,0,0
3223,0,115154,0,1,0,0,13466,17,500,1,0,1,0,1,0
3224,0,24920,0,0,0,0,375,3,0,0,0,0,0,0,0
3225,0,64924,0,1,1,0,14971,13,0,0,0,1,0,1,0
3226,0,25210,0,0,0,0,14500,5,500,1,0,1,0,0,1
3227,0,41247,0,0,0,0,0,0,0,0,0,1,0,0,0
3228,0,5929,0,1,0,0,168,7,0,0,0,1,0,1,0
3229,0,14457,2288,0,0,0,1875,8,0,0,0,1,0,0,1
3230,0,29067,0,0,0,0,485,3,250,1,0,1,0,0,0
3231,0,112164,0,1,0,0,16802,14,0,0,0,1,0,1,0
3232,0,44764,0,1,1,0,5539,6,0,0,0,1,0,1,0
3233,0,38997,0,0,1,0,5158,18,0,0,0,1,0,1,0
3234,0,115215,0,1,0,0,5824,7,0,0,0,1,0,1,0
3235,0,96714,0,1,0,0,17026,15,0,0,0,0,0,1,0
3236,1,32988,0,1,0,0,49484,14,0,0,0,1,0,1,0
3237,0,11552,0,0,0,0,0,0,0,0,0,1,0,0,0
3238,1,38739,0,0,0,0,3050,3,550,2,0,1,0,0,0
3239,0,142989,0,1,0,0,26210,14,500,1,0,1,0,1,0
3240,1,1724,0,1,0,0,27305,20,0,0,0,1,0,1,0
3241,1,56395,0,1,0,0,72905,24,1800,4,2,1,0,1,0
3242,0,11845,0,0,0,0,625,2,0,0,0,1,0,0,1
3243,1,46378,4844,0,0,0,2358,5,2358,5,0,1,0,0,0
3244,1,85071,0,0,0,0,6600,4,0,0,0,1,0,0,0
3245,0,53543,0,1,0,0,21183,11,563,2,0,0,0,1,1
3246,0,33834,0,1,0,0,3920,12,0,0,0,0,0,1,0
3247,1,36839,0,1,0,0,4436,6,0,0,0,1,0,1,1
3248,0,42042,0,1,0,0,9846,14,0,0,0,0,0,1,0
3249,0,72027,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,0,2692,0,0,0,0,800,4,50,1,0,1,0,0,0
3251,0,17818,0,0,0,0,0,0,0,0,0,0,0,0,0
3252,1,70927,0,0,0,0,12011,12,1567,8,0,1,0,0,1
3253,0,57622,0,0,0,0,1250,3,0,0,0,1,0,0,0
3254,0,323,0,0,0,0,0,0,0,0,0,1,0,0,0
3255,0,33530,0,0,0,0,0,0,0,0,0,0,0,0,0
3256,0,16452,0,1,0,0,9181,5,0,0,0,1,0,1,1
3257,1,287033,0,0,0,0,26161,58,12873,53,0,1,0,0,0
3258,1,55487,0,1,0,0,23123,19,1150,5,0,1,1,1,0
3260,0,14648,0,1,0,0,21157,12,0,0,0,0,0,1,0
3261,0,10621,0,0,0,0,90,3,0,0,0,0,0,0,0
3262,0,23224,0,0,0,0,1750,7,0,0,0,0,0,0,0
3263,0,17684,0,1,0,0,93,1,0,0,0,1,0,1,0
3264,0,2477,0,0,0,0,2319,6,500,1,0,1,0,0,0
3265,0,44668,0,0,0,0,872,2,0,0,0,1,0,0,1
3266,0,22461,0,0,0,0,150,1,150,1,0,0,0,0,0
3267,1,103200,0,0,0,0,500,1,500,1,0,1,1,0,0
3268,0,74007,0,1,0,0,9259,13,0,0,0,1,0,1,0
3269,0,22134,0,0,0,0,0,0,0,0,0,1,0,0,0
3270,0,242062,0,0,0,0,5125,18,0,0,0,1,0,0,0
3271,0,24683,0,0,0,0,600,2,0,0,0,1,0,0,0
3272,1,51680,0,1,0,0,54926,65,3088,8,3,1,0,1,1
3273,0,8819,0,1,0,0,12472,15,0,0,0,1,0,1,0
3274,0,61545,0,1,0,0,18351,18,0,0,0,0,0,1,0
3275,1,124837,0,0,0,0,4400,7,1500,5,0,1,0,0,0
3276,0,50848,0,0,0,0,0,0,0,0,0,1,0,0,0
3277,0,19661,0,0,0,0,0,0,0,0,0,1,0,0,0
3278,1,32156,0,1,0,0,23928,29,2150,12,0,1,1,1,1
3279,1,123055,0,0,0,0,11564,5,1039,2,0,1,0,0,0
3280,1,63331,0,0,0,0,4200,4,700,2,0,1,0,0,0
3281,0,9646,0,1,0,0,3445,11,0,0,0,0,0,1,0
3282,0,16569,0,1,0,0,3204,8,0,0,0,1,0,1,0
3283,1,194111,0,0,0,0,12350,30,2750,15,0,1,0,0,0
3284,0,147128,0,1,0,0,59991,47,1065,1,0,1,0,1,1
3285,0,59177,0,0,0,0,2300,6,700,3,0,1,0,0,0
3286,0,26693,0,1,0,0,22057,14,0,0,0,1,0,1,0
3287,0,2912,0,0,0,0,510,1,0,0,0,1,0,0,0
3288,0,13982,0,0,0,0,500,1,0,0,0,1,0,0,0
3289,0,14428,0,0,0,0,3475,21,0,0,0,0,0,0,1
3290,0,21740,0,0,0,0,5625,11,0,0,9,1,0,0,0
3291,0,8811,0,0,0,0,600,5,0,0,0,0,0,0,0
3292,0,48256,0,1,0,0,8942,14,0,0,0,0,0,1,0
3293,0,10994,0,1,0,0,10492,15,0,0,0,1,0,1,1
3294,0,27320,2788,0,0,0,0,0,0,0,0,1,0,0,0
3295,0,66614,0,0,0,0,0,0,0,0,0,1,0,0,0
3296,0,78105,0,1,0,0,49364,14,0,0,0,1,0,1,0
3297,0,120860,0,0,0,0,2000,1,0,0,0,1,0,0,0
3298,0,77382,0,1,0,0,4950,13,0,0,0,0,0,1,0
3299,0,19290,0,0,0,0,0,0,0,0,0,0,0,0,0
3300,0,50987,0,0,0,0,0,0,0,0,0,0,0,0,0
3301,0,101290,0,1,0,0,33876,22,500,1,0,1,0,1,1
3302,0,17377,2178,0,0,0,500,1,0,0,0,1,0,0,0
3303,0,11711,0,0,0,0,500,1,500,1,0,1,0,0,0
3304,0,28712,0,0,0,0,1500,3,1500,3,0,0,0,0,0
3305,1,110839,0,0,0,0,17550,24,7550,23,0,1,0,0,0
3306,0,65633,0,0,0,0,3100,10,2000,8,0,0,0,0,0
3307,0,69106,0,1,0,0,17832,10,0,0,0,1,0,1,0
3308,1,66009,0,0,0,0,0,0,0,0,0,1,0,0,0
3309,0,16843,0,0,0,0,780,3,0,0,0,1,0,0,0
3310,0,27071,0,0,0,0,2125,10,0,0,0,1,0,0,1
3311,0,25807,0,0,0,0,550,3,550,3,0,1,0,0,0
3312,0,132871,0,0,0,0,300,3,200,2,0,1,0,0,0
3313,0,24065,589,1,0,0,29586,9,0,0,0,1,0,1,1
3314,1,92533,0,0,0,0,2220,4,2220,4,0,1,0,0,1
3315,0,14513,0,0,0,0,50,2,0,0,0,0,0,0,0
3316,0,162365,0,1,0,0,65029,15,0,0,0,1,0,1,1
3317,0,4834,0,1,0,0,13441,17,0,0,0,1,0,1,0
3318,0,21311,3418,0,0,0,2000,9,0,0,0,1,0,0,0
3319,0,49804,0,0,0,0,0,0,0,0,0,1,0,0,0
3320,1,135567,0,0,0,0,3650,5,1050,3,0,1,0,0,0
3321,1,135374,0,1,1,0,23835,22,917,2,0,1,0,1,0
3322,1,140914,0,0,0,0,0,0,0,0,0,1,0,0,0
3323,0,6789,0,0,0,0,0,0,0,0,0,1,0,0,0
3324,0,61893,0,0,0,0,0,0,0,0,0,0,0,0,0
3325,1,83082,0,1,0,0,16207,13,250,1,0,1,0,1,0
3326,0,16962,0,0,0,0,0,0,0,0,0,1,1,0,0
3327,0,85955,0,1,0,0,34197,22,600,2,0,1,0,1,0
3328,0,22215,0,0,0,0,2375,12,0,0,0,0,0,0,1
3329,1,105898,0,0,0,0,4444,5,1944,4,0,1,0,0,1
3330,0,66807,0,1,0,0,23456,14,0,0,0,0,0,1,0
3331,0,131366,0,0,0,0,1500,2,500,1,0,1,0,0,0
3332,1,31929,0,0,0,0,3500,3,1000,2,0,1,0,0,0
3333,0,20540,0,1,0,0,5731,15,500,1,0,1,0,1,0
3334,0,48131,0,1,0,0,60090,18,0,0,0,0,0,1,0
3335,0,16346,0,1,0,0,5930,15,0,0,0,1,0,1,0
3336,0,15540,0,0,0,0,209,3,104,1,0,0,0,0,1
3337,0,17828,0,1,0,0,35099,14,0,0,0,0,0,1,0
3338,1,298927,0,1,0,0,69449,27,150,3,0,1,0,1,0
3339,1,66300,0,0,0,0,4750,6,1150,3,0,1,1,0,0
3340,0,28446,0,0,0,0,0,0,0,0,0,0,0,0,0
3341,0,80906,0,1,0,0,23548,15,0,0,0,1,0,1,0
3342,0,12153,0,0,0,0,1050,9,1050,9,0,1,0,0,1
3343,1,37569,0,0,0,0,3850,4,250,1,0,1,0,0,0
3344,0,98151,0,1,0,0,38812,11,500,1,0,1,0,1,0
3345,1,224852,0,0,0,0,7750,32,750,3,0,1,0,0,0
3346,0,19881,0,0,0,0,2472,15,0,0,0,1,0,0,0
3347,0,13490,0,0,0,0,0,0,0,0,0,0,0,0,0
3348,0,46672,500,1,0,0,22404,22,0,0,0,1,0,1,1
3349,1,119735,0,1,0,0,22432,17,1000,2,0,1,0,1,0
3350,0,18317,0,0,0,0,2375,12,0,0,0,0,0,0,0
3351,0,26334,0,0,0,0,0,0,0,0,0,0,0,0,0
3352,0,143441,0,1,0,0,58475,27,0,0,0,1,0,1,0
3353,0,10697,0,0,0,0,1000,8,0,0,0,1,0,0,0
3354,0,14072,0,1,0,0,20700,16,0,0,0,1,0,1,0
3355,0,35661,7487,0,0,0,600,3,500,2,0,0,0,0,0
3356,0,54697,0,0,0,0,1625,6,0,0,0,0,0,0,0
3357,0,18359,0,0,0,0,0,0,0,0,0,1,0,0,0
3358,0,47764,0,1,0,0,23122,11,400,1,0,1,0,1,0
3359,0,51169,4903,1,0,0,13080,13,0,0,0,0,0,1,0
3360,0,32099,0,1,1,0,10534,6,0,0,0,1,0,1,0
3361,0,84148,0,0,0,1,84148,7,0,0,0,1,0,1,1
3362,0,45137,0,0,0,0,2000,1,0,0,0,1,0,0,0
3363,0,18179,0,1,0,0,5488,3,0,0,0,1,0,1,0
3364,0,39566,0,1,0,0,23755,18,0,0,0,1,0,1,0
3365,0,46809,0,0,0,0,125,1,0,0,0,1,0,0,0
3366,0,41628,0,1,0,0,16771,12,0,0,0,0,0,1,0
3367,0,20891,0,0,0,0,150,3,0,0,0,1,0,0,0
3368,1,36513,1692,0,0,0,825,3,725,2,0,1,0,0,0
3369,0,116923,0,1,0,0,70403,50,0,0,0,1,0,1,0
3370,0,7879,0,1,1,0,1815,5,0,0,0,1,0,1,0
3371,0,40091,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,1,45842,0,0,0,0,8253,15,128,1,0,1,0,0,0
3373,0,500,0,0,0,0,0,0,0,0,0,1,0,0,0
3374,0,43595,0,0,0,0,4375,14,0,0,0,1,0,0,0
3375,0,29291,0,1,0,0,31357,32,1950,6,0,1,0,1,0
3376,0,63392,0,1,0,0,20553,17,0,0,0,0,0,1,0
3377,0,19578,0,1,0,0,5208,11,0,0,0,1,0,1,0
3378,0,10926,0,0,0,0,0,0,0,0,0,0,0,0,0
3379,0,19839,0,1,0,0,36375,15,0,0,0,1,0,1,0
3380,0,64594,0,1,0,0,9295,14,0,0,0,1,0,1,0
3381,0,24580,0,0,0,0,255,3,0,0,0,0,0,0,0
3382,0,20318,0,1,1,0,6990,13,0,0,0,1,0,1,0
3383,0,24579,0,0,0,0,2100,10,0,0,0,1,0,0,0
3384,0,71713,0,0,0,0,2135,4,0,0,0,0,0,0,0
3385,0,73501,0,1,0,0,21014,26,3694,8,0,1,0,1,0
3386,1,61479,0,0,0,0,6050,4,50,1,0,1,0,0,0
3387,0,21915,0,0,0,0,1875,8,0,0,0,1,0,0,0
3388,0,16465,0,1,0,0,16165,5,0,0,0,0,0,1,0
3389,0,61841,0,0,0,0,48700,49,0,0,1,0,0,0,1
3390,0,23197,0,0,1,0,10587,13,150,1,0,1,0,1,0
3391,0,26069,0,0,0,0,0,0,0,0,0,1,0,0,0
3392,0,5690,0,1,0,0,11612,15,0,0,0,1,0,1,0
3393,0,1000,0,0,0,0,0,0,0,0,0,1,0,0,0
3394,0,14052,0,0,0,0,0,0,0,0,0,1,0,0,0
3395,0,2143,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,0,18239,0,0,0,0,0,0,0,0,0,0,0,0,0
3397,0,4892,0,0,0,0,0,0,0,0,0,1,0,0,0
3398,0,34412,0,1,0,0,14734,13,0,0,0,1,0,1,0
3399,0,34535,0,1,1,0,2719,12,0,0,0,0,0,1,0
3400,1,23720,0,0,0,0,4000,3,500,1,0,1,0,0,0
3401,0,11816,0,0,0,0,0,0,0,0,0,0,0,0,0
3402,0,11218,0,0,0,0,3850,14,0,0,0,1,0,0,1
3403,0,12568,0,0,0,0,350,3,0,0,0,1,0,0,0
3404,0,13188,0,0,0,0,1500,3,1500,3,0,1,0,0,0
3405,0,39983,0,1,0,0,39983,11,0,0,0,1,0,1,0
3406,0,28526,0,1,0,0,4167,15,0,0,0,1,0,1,1
3407,0,68359,0,1,0,0,15803,17,0,0,0,1,0,1,0
3408,0,22048,0,0,0,0,100,1,0,0,0,0,0,0,0
3409,0,1866,0,1,1,0,1128,8,0,0,0,0,0,1,0
3410,0,40408,0,1,0,0,9612,12,0,0,0,1,0,1,0
3411,0,20642,0,1,0,0,4977,13,0,0,0,0,0,1,0
3412,0,66574,0,0,0,0,2500,6,400,4,0,1,0,0,0
3413,0,18656,0,0,1,0,4752,11,0,0,0,1,0,1,0
3414,0,57374,1621,0,0,0,2100,5,2100,5,0,0,0,0,0
3415,0,25898,0,1,0,0,7834,3,0,0,0,1,0,1,0
