row#,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,car_cancellation
6279,35870,12,,2,1262,499,15,,8/19/13 16:19,8/19/13 16:57,0,0,8/19/13 15:48,12.81575,77.68465,12.88973,77.64865,0
6280,40066,12,,2,1056,393,15,,8/20/13 3:36,8/20/13 4:48,1,0,8/19/13 15:48,12.919199,77.60931,13.19956,77.70688,0
6281,395,12,,2,269,393,15,,8/20/13 3:50,8/20/13 4:49,1,0,8/19/13 15:55,12.9744,77.69183,13.19956,77.70688,0
6282,20987,12,,2,393,767,15,,8/19/13 23:16,8/20/13 1:06,1,0,8/19/13 15:58,13.19956,77.70688,12.9122,77.51043,0
6283,39183,12,1,3,238,,,,8/19/13 18:00,8/19/13 23:00,0,0,8/19/13 17:10,12.93711,77.60171,,,0
6284,35675,12,,2,393,466,15,,8/19/13 22:48,8/20/13 0:01,0,0,8/19/13 18:00,13.19956,77.70688,13.017436,77.64458,0
6285,40085,12,,2,147,1371,15,,8/20/13 0:00,8/20/13 0:26,1,0,8/19/13 18:31,12.977544,77.6688,13.000418,77.674835,0
6286,40087,89,,2,977,393,15,,8/20/13 3:07,8/20/13 4:08,1,0,8/19/13 19:08,12.969933,77.533286,13.19956,77.70688,0
6287,9370,12,,2,1165,136,15,,8/19/13 21:21,8/19/13 23:20,1,0,8/19/13 19:37,12.990947,77.687112,12.90796,77.62418,0
6288,40094,12,,2,1142,393,15,,8/20/13 7:26,8/20/13 8:51,0,0,8/19/13 19:47,13.03369,77.62821,13.19956,77.70688,0
6289,40093,12,,2,1282,1280,15,,8/19/13 23:45,8/20/13 0:14,1,0,8/19/13 19:52,12.959687,77.747099,12.966054,77.717837,0
6290,40099,87,,1,83,,15,32,8/20/13 6:57,8/20/13 23:59,1,0,8/19/13 20:34,12.92415,77.67229,,,0
6291,40101,89,,2,1010,269,15,,8/20/13 6:14,8/20/13 6:51,0,1,8/19/13 20:51,12.96691,77.74935,12.9744,77.69183,0
6292,39130,12,,2,1010,1384,15,,8/20/13 21:21,8/20/13 23:26,1,0,8/19/13 20:52,12.96691,77.74935,13.02853,77.54625,0
6293,35615,12,,2,105,142,15,,8/20/13 8:38,8/20/13 10:11,0,0,8/19/13 21:18,13.01766,77.64503,12.91281,77.60923,0
6294,39381,12,,2,1282,1229,15,,8/20/13 16:04,8/20/13 17:18,1,0,8/19/13 22:00,12.959687,77.747099,13.02239,77.59492,0
6295,40113,65,4,3,293,,,,8/20/13 9:07,8/20/13 19:00,0,0,8/19/13 22:36,12.849482,77.663187,,,0
6296,40118,89,,2,393,516,15,,8/20/13 4:48,8/20/13 5:36,1,0,8/19/13 22:50,13.19956,77.70688,13.0056,77.65799,0
6297,40122,12,,2,393,585,15,,8/20/13 9:07,8/20/13 10:46,0,0,8/19/13 23:22,13.19956,77.70688,12.97677,77.5727,0
6298,29648,12,1,3,450,,,,8/20/13 6:57,8/20/13 12:00,0,0,8/20/13 0:31,12.9334,77.62652,,,0
6299,39707,89,,2,393,450,15,,8/20/13 8:24,8/20/13 10:40,0,0,8/20/13 4:54,13.19956,77.70688,12.9334,77.62652,0
6300,40139,12,3,3,515,,,,8/20/13 11:02,8/20/13 18:00,0,1,8/20/13 8:23,12.97896,77.67345,,,0
6301,39918,12,,2,585,393,15,,8/20/13 17:31,8/20/13 18:46,1,0,8/20/13 9:29,12.97677,77.5727,13.19956,77.70688,0
6302,868,12,2,3,1154,,,,8/20/13 15:07,8/21/13 0:00,0,0,8/20/13 10:29,12.87153,77.60206,,,0
6303,39090,12,,2,187,393,15,,8/21/13 3:50,8/21/13 4:39,1,0,8/20/13 10:34,12.95892,77.5277,13.19956,77.70688,0
6304,27733,12,,2,168,363,15,,8/23/13 13:26,8/23/13 15:54,1,0,8/20/13 10:42,12.99313,77.59828,12.99287,77.71662,0
6305,40156,89,,2,603,393,15,,8/20/13 12:00,8/20/13 13:34,1,0,8/20/13 10:59,12.97357,77.61043,13.19956,77.70688,0
6306,39380,12,,2,1010,393,15,,8/24/13 3:07,8/24/13 4:09,0,0,8/20/13 11:17,12.96691,77.74935,13.19956,77.70688,0
6307,40158,12,,2,1351,585,15,,8/20/13 17:31,8/20/13 18:50,0,0,8/20/13 11:21,12.894352,77.675265,12.97677,77.5727,0
6308,40163,12,,2,393,1107,15,,8/26/13 9:07,8/26/13 10:47,0,0,8/20/13 12:26,13.19956,77.70688,12.98411,77.532871,0
6309,40171,12,,2,271,393,15,,8/20/13 23:45,8/21/13 1:22,1,0,8/20/13 13:08,12.95641,77.64076,13.19956,77.70688,0
6310,40166,12,,2,542,393,15,,8/20/13 13:40,8/20/13 15:29,0,0,8/20/13 13:08,12.93823,77.62289,13.19956,77.70688,0
6311,40172,12,,2,171,393,15,,8/21/13 4:33,8/21/13 5:35,1,0,8/20/13 13:08,12.98479,77.66128,13.19956,77.70688,0
6312,6370,12,,2,1070,1086,15,,8/20/13 16:33,8/20/13 17:07,1,0,8/20/13 13:24,12.926098,77.681121,12.907487,77.64729,0
6313,40183,12,,2,393,1294,15,,8/21/13 18:00,8/21/13 20:22,1,0,8/20/13 14:58,13.19956,77.70688,12.964653,77.599573,0
6314,32167,12,,2,105,393,15,,8/21/13 11:31,8/21/13 13:04,1,0,8/20/13 16:25,13.01766,77.64503,13.19956,77.70688,0
6315,41133,12,,2,1391,541,15,,8/26/13 8:24,8/26/13 9:19,0,0,8/20/13 16:35,12.970926,77.647321,12.93524,77.61997,0
6316,41133,12,,2,541,1391,15,,8/22/13 18:14,8/22/13 19:08,0,0,8/20/13 16:35,12.93524,77.61997,12.970926,77.647321,0
6317,41133,12,,2,541,156,15,,8/26/13 18:14,8/26/13 19:41,0,0,8/20/13 16:35,12.93524,77.61997,13.02622,77.70143,0
6318,41133,12,,2,541,1391,15,,8/27/13 18:14,8/27/13 19:08,0,0,8/20/13 16:35,12.93524,77.61997,12.970926,77.647321,0
6319,40197,89,,2,393,1304,15,,8/21/13 7:12,8/21/13 8:20,1,0,8/20/13 16:50,13.19956,77.70688,12.97262,77.608832,0
6320,40198,12,,2,220,393,15,,8/21/13 1:26,8/21/13 2:29,0,0,8/20/13 17:14,12.99722,77.62003,13.19956,77.70688,0
6321,40200,28,,2,1054,171,,,8/20/13 18:28,8/20/13 20:17,0,0,8/20/13 17:36,12.90184,77.581587,12.98479,77.66128,0
6322,40204,12,,2,949,393,15,,8/21/13 3:50,8/21/13 4:47,0,0,8/20/13 17:55,12.98275,77.61582,13.19956,77.70688,0
6323,40203,12,,2,393,105,15,,8/21/13 5:31,8/21/13 6:25,1,0,8/20/13 18:03,13.19956,77.70688,13.01766,77.64503,0
6324,40208,12,,2,168,393,15,,8/22/13 3:50,8/22/13 5:28,0,0,8/20/13 18:35,12.99313,77.59828,13.19956,77.70688,0
6325,40221,12,,2,1038,393,15,,8/21/13 4:04,8/21/13 5:05,0,0,8/20/13 20:15,12.981266,77.637162,13.19956,77.70688,0
6326,40113,65,2,3,293,,,,8/21/13 9:07,8/21/13 18:00,0,0,8/20/13 20:57,12.849482,77.663187,,,0
6327,33614,28,,2,571,1289,15,,8/21/13 20:24,8/21/13 22:30,0,0,8/20/13 21:52,12.95185,77.69642,12.977795,77.544204,0
6328,40232,12,,2,1175,393,15,,8/21/13 3:36,8/21/13 4:39,1,0,8/20/13 22:12,12.959979,77.647998,13.19956,77.70688,0
6329,40291,12,,2,339,1224,15,,8/21/13 7:40,8/21/13 8:46,1,0,8/20/13 22:14,12.91028,77.64512,13.012419,77.555151,0
6330,40237,12,3,3,1010,,,,8/21/13 10:33,8/21/13 17:30,0,0,8/20/13 22:31,12.96691,77.74935,,,0
6331,40242,89,,2,1384,119,15,,8/21/13 7:40,8/21/13 8:11,1,0,8/20/13 23:18,13.02853,77.54625,13.04758,77.59184,0
6332,39968,65,,2,1165,393,15,,8/21/13 5:31,8/21/13 6:42,0,0,8/20/13 23:19,12.990947,77.687112,13.19956,77.70688,0
6333,40244,12,,2,1186,293,15,,8/21/13 7:12,8/21/13 8:12,1,0,8/20/13 23:34,13.00983,77.62967,12.849482,77.663187,0
6334,40243,12,,2,571,1371,15,,8/21/13 12:28,8/21/13 13:07,1,0,8/20/13 23:35,12.95185,77.69642,13.000418,77.674835,0
6335,40245,12,,2,1096,393,15,,8/21/13 3:36,8/21/13 4:47,1,0,8/21/13 0:05,12.96519,77.71932,13.19956,77.70688,0
6336,39081,12,2,3,1021,,,,8/21/13 9:36,8/21/13 18:30,0,0,8/21/13 7:26,13.02853,77.54625,,,0
6337,39069,12,,2,150,585,15,,8/21/13 20:24,8/21/13 22:07,0,0,8/21/13 7:46,12.89724,77.61065,12.97677,77.5727,0
6338,35799,12,1,3,1068,,,,8/21/13 10:19,8/21/13 15:15,0,0,8/21/13 8:12,13.044009,77.606805,,,0
6339,40264,12,,2,83,393,15,,8/22/13 1:55,8/22/13 3:16,1,0,8/21/13 10:45,12.92415,77.67229,13.19956,77.70688,0
6340,40268,12,,2,1243,393,15,,8/21/13 18:28,8/22/13 0:21,0,0,8/21/13 11:20,12.98275,77.61582,13.19956,77.70688,0
6341,24256,12,,2,1010,585,15,,8/25/13 12:00,8/25/13 13:26,1,0,8/21/13 11:45,12.96691,77.74935,12.97677,77.5727,0
6342,40270,89,,2,168,296,15,,9/3/13 7:55,9/3/13 8:51,1,0,8/21/13 11:47,12.99313,77.59828,12.96662,77.59868,0
6343,40150,12,,2,1166,269,15,,8/22/13 6:28,8/22/13 6:37,0,0,8/21/13 12:34,12.997198,77.669514,12.9744,77.69183,0
6344,40060,12,,2,433,1206,15,,8/21/13 18:00,8/21/13 19:28,1,0,8/21/13 12:52,12.91226,77.59773,12.97165,77.51316,0
6345,38538,89,,2,1373,730,15,,8/23/13 7:55,8/23/13 8:48,0,0,8/21/13 12:53,13.037255,77.58166,13.03386,77.51269,0
6346,38538,12,,2,1373,730,15,,8/26/13 7:55,8/26/13 9:08,0,0,8/21/13 12:53,13.037255,77.58166,13.03386,77.51269,0
6347,868,12,,2,571,393,15,,8/22/13 4:04,8/22/13 5:13,0,0,8/21/13 14:26,12.95185,77.69642,13.19956,77.70688,0
6348,32599,12,,2,1365,393,15,,8/22/13 4:04,8/22/13 5:30,0,0,8/21/13 14:57,12.845653,77.677925,13.19956,77.70688,0
6349,40290,12,,2,571,393,15,,8/21/13 18:00,8/21/13 20:40,1,0,8/21/13 16:58,12.95185,77.69642,13.19956,77.70688,0
6350,40295,12,,2,572,393,15,,8/22/13 4:33,8/22/13 5:33,0,0,8/21/13 17:47,12.91873,77.61494,13.19956,77.70688,0
6351,40300,12,,2,471,393,15,,8/22/13 3:07,8/22/13 4:09,0,0,8/21/13 18:43,13.01854,77.63524,13.19956,77.70688,0
6352,39268,12,,2,1173,393,15,,8/23/13 12:57,8/23/13 14:31,1,0,8/21/13 18:57,12.959979,77.647998,13.19956,77.70688,0
6353,40301,89,,1,393,,15,29,9/19/13 15:36,9/24/13 23:59,1,0,8/21/13 19:03,13.19956,77.70688,,,0
6354,40304,12,,2,1204,393,15,,8/22/13 2:38,8/22/13 4:00,0,0,8/21/13 19:38,13.01899,77.54744,13.19956,77.70688,0
6355,33794,12,,2,1070,150,15,,8/21/13 20:38,8/21/13 21:47,0,0,8/21/13 19:43,12.926098,77.681121,12.89724,77.61065,0
6356,40309,65,,2,793,393,15,,8/23/13 1:55,8/23/13 2:54,0,0,8/21/13 20:28,13.02239,77.59492,13.19956,77.70688,0
6357,33020,12,,2,1192,1010,15,,8/22/13 7:40,8/22/13 8:46,0,0,8/21/13 21:11,12.97677,77.5727,12.96691,77.74935,0
6358,35233,12,,2,1384,1005,15,,8/22/13 7:12,8/22/13 8:51,1,0,8/21/13 22:13,13.02853,77.54625,12.89096,77.60993,0
6359,40319,12,,2,83,393,15,,8/24/13 5:16,8/24/13 6:31,1,0,8/21/13 22:15,12.92415,77.67229,13.19956,77.70688,0
6360,35353,89,,2,571,647,15,,8/22/13 21:07,8/22/13 23:03,0,0,8/21/13 22:17,12.95185,77.69642,13.01899,77.54744,0
6361,40324,12,,2,458,845,15,,8/22/13 9:07,8/22/13 10:36,1,0,8/21/13 23:18,13.00037,77.72746,12.98036,77.57994,1
6362,40325,12,,2,1095,393,15,,8/22/13 17:45,8/22/13 19:32,0,1,8/21/13 23:27,12.92415,77.67229,13.19956,77.70688,0
6363,40086,12,2,3,824,,,,8/22/13 4:33,8/22/13 13:30,0,0,8/21/13 23:39,13.06557,77.58646,,,0
6364,40335,12,,2,420,784,15,,8/22/13 8:24,8/22/13 9:51,0,1,8/22/13 6:29,12.94396,77.51043,12.96634,77.60709,0
6365,40338,89,,2,1384,1068,15,,8/22/13 16:33,8/22/13 17:10,0,0,8/22/13 7:20,13.02853,77.54625,13.044009,77.606805,0
6366,34734,89,1,3,1010,,,,8/22/13 10:33,8/22/13 15:30,0,0,8/22/13 9:02,12.96691,77.74935,,,0
6367,40341,89,,2,297,393,15,,8/22/13 16:33,8/22/13 17:52,0,0,8/22/13 9:34,12.99789,77.61488,13.19956,77.70688,0
6368,40345,12,,2,142,393,15,,8/23/13 3:07,8/23/13 3:55,0,0,8/22/13 10:19,12.91281,77.60923,13.19956,77.70688,0
6369,40346,12,,2,269,1399,15,,8/23/13 0:28,8/23/13 1:08,1,0,8/22/13 10:38,12.9744,77.69183,12.944965,77.683676,0
6370,15690,12,2,3,1085,,,,8/22/13 12:57,8/22/13 22:00,1,0,8/22/13 11:18,12.911942,77.651582,,,0
6371,36297,12,,2,58,1395,15,,8/22/13 18:28,8/22/13 20:11,1,0,8/22/13 11:29,12.88963,77.60119,13.005603,77.628214,0
6372,40353,12,,2,149,393,15,,8/24/13 3:50,8/24/13 4:47,0,0,8/22/13 11:46,12.93022,77.56039,13.19956,77.70688,0
6373,34530,12,1,3,1026,,,,8/22/13 13:12,8/22/13 15:20,0,0,8/22/13 12:07,13.10482,77.57631,,,0
6374,868,89,,2,142,585,15,,8/22/13 19:40,8/22/13 21:11,0,0,8/22/13 12:23,12.91281,77.60923,12.97677,77.5727,0
6375,40355,65,,2,977,393,15,,8/23/13 8:24,8/23/13 10:32,1,0,8/22/13 12:25,12.969933,77.533286,13.19956,77.70688,0
6376,35060,12,,2,1025,572,15,,8/22/13 19:40,8/22/13 21:56,1,0,8/22/13 12:25,13.0983,77.58629,12.91873,77.61494,0
6377,40361,12,,2,293,585,15,,8/23/13 17:02,8/23/13 18:22,1,0,8/22/13 14:00,12.849482,77.663187,12.97677,77.5727,0
6378,40363,12,,2,393,1102,15,,8/23/13 12:28,8/23/13 14:16,1,0,8/22/13 14:05,13.19956,77.70688,12.93652,77.54481,0
6379,26537,12,,2,731,1349,15,,8/22/13 18:14,8/22/13 19:21,1,0,8/22/13 14:19,13.04937,77.51179,12.993686,77.587527,0
6380,40370,12,1,3,1181,,,,8/22/13 17:31,8/22/13 22:30,1,0,8/22/13 15:25,12.97896,77.67345,,,0
6381,40332,12,,2,1371,393,15,,8/22/13 17:02,8/22/13 18:21,0,0,8/22/13 15:39,13.000418,77.674835,13.19956,77.70688,0
6382,40373,12,,2,393,1250,15,,8/23/13 8:09,8/23/13 9:48,1,0,8/22/13 15:48,13.19956,77.70688,13.02853,77.54625,0
6383,40376,65,2,3,142,,,,8/23/13 7:12,8/23/13 16:15,0,0,8/22/13 16:09,12.91281,77.60923,,,0
6384,40380,12,,2,271,393,15,,8/22/13 19:26,8/22/13 22:01,0,0,8/22/13 16:27,12.95641,77.64076,13.19956,77.70688,0
6385,40382,12,,2,393,789,15,,8/22/13 20:24,8/22/13 22:52,0,0,8/22/13 16:38,13.19956,77.70688,12.9634,77.60343,0
6386,34927,12,,2,488,466,15,,8/24/13 12:43,8/24/13 13:29,0,0,8/22/13 16:44,12.959979,77.647998,13.017436,77.64458,0
6387,19163,12,,2,293,393,15,,8/23/13 3:07,8/23/13 4:34,0,0,8/22/13 18:47,12.849482,77.663187,13.19956,77.70688,0
6388,40397,12,,2,1365,17,15,,8/23/13 7:26,8/23/13 8:40,0,0,8/22/13 18:57,12.845653,77.677925,13.0777,77.58164,0
6389,40399,12,,2,450,1270,15,,8/22/13 21:36,8/22/13 22:07,0,1,8/22/13 19:35,12.9334,77.62652,12.921772,77.620358,0
6390,40400,12,,2,667,585,15,,8/23/13 4:33,8/23/13 5:06,0,0,8/22/13 19:52,12.97165,77.51316,12.97677,77.5727,0
6391,40402,12,,2,1373,585,15,,8/23/13 11:45,8/23/13 12:16,1,0,8/22/13 20:00,13.037255,77.58166,12.97677,77.5727,0
6392,40403,12,,2,1026,585,15,,8/23/13 18:28,8/23/13 19:52,1,0,8/22/13 20:00,13.10482,77.57631,12.97677,77.5727,0
6393,39420,12,,2,142,585,15,,8/23/13 7:26,8/23/13 8:13,1,0,8/22/13 20:02,12.91281,77.60923,12.97677,77.5727,0
6394,33655,12,,2,293,585,15,,8/23/13 17:31,8/23/13 18:52,0,0,8/22/13 20:04,12.849482,77.663187,12.97677,77.5727,0
6395,40406,12,,2,393,137,15,,8/23/13 7:55,8/23/13 11:04,0,0,8/22/13 20:31,13.19956,77.70688,12.81575,77.68465,0
6396,14364,12,,2,873,1182,15,,8/23/13 8:09,8/23/13 9:38,1,0,8/22/13 21:26,12.96959,77.60051,12.902551,77.521806,0
6397,40411,89,,2,89,393,15,,8/23/13 7:26,8/23/13 8:47,1,0,8/22/13 21:36,12.96519,77.71932,13.19956,77.70688,0
6398,25273,12,,2,1032,393,15,,8/23/13 16:33,8/23/13 18:19,1,0,8/22/13 21:45,12.913301,77.685592,13.19956,77.70688,0
6399,40413,12,3,3,585,,,,8/23/13 11:02,8/23/13 18:00,0,0,8/22/13 21:57,12.97677,77.5727,,,0
6400,35334,12,,2,392,585,15,,8/23/13 4:48,8/23/13 5:46,1,0,8/22/13 21:58,12.986284,77.735245,12.97677,77.5727,0
6401,4790,12,,2,1388,393,15,,8/23/13 5:02,8/23/13 6:15,0,0,8/22/13 22:53,12.919722,77.592806,13.19956,77.70688,0
6402,40421,12,,2,683,763,15,,8/23/13 7:55,8/23/13 9:07,1,0,8/22/13 23:06,12.93919,77.5716,12.96155,77.61572,1
6403,40424,12,,2,410,393,15,,8/25/13 6:28,8/25/13 7:31,1,0,8/22/13 23:41,13.05121,77.54113,13.19956,77.70688,0
6404,40429,89,1,3,768,,,,8/23/13 18:00,8/23/13 23:00,0,1,8/23/13 0:33,12.98999,77.55332,,,0
6405,40432,12,2,3,977,,,,9/2/13 7:55,9/2/13 17:00,1,0,8/23/13 3:47,12.969933,77.533286,,,0
6406,40437,12,,2,571,393,15,,8/23/13 18:00,8/23/13 20:40,1,0,8/23/13 8:13,12.95185,77.69642,13.19956,77.70688,0
6407,40441,12,,2,572,393,15,,8/23/13 13:55,8/23/13 15:51,1,0,8/23/13 10:08,12.91873,77.61494,13.19956,77.70688,0
6408,40444,12,,2,363,1384,15,,8/23/13 19:40,8/23/13 21:31,1,0,8/23/13 10:41,12.99287,77.71662,13.02853,77.54625,0
6409,40448,65,,2,585,1141,15,,8/23/13 12:43,8/23/13 13:46,1,0,8/23/13 11:08,12.97677,77.5727,12.91028,77.64512,0
6410,40450,12,,2,1384,1281,15,,8/24/13 4:48,8/24/13 5:43,1,0,8/23/13 11:22,13.02853,77.54625,12.934634,77.611283,0
6411,24252,12,,2,1365,344,15,,8/23/13 13:26,8/23/13 14:36,0,0,8/23/13 11:32,12.845653,77.677925,12.94788,77.67092,0
6412,26940,12,,2,1021,149,15,,8/23/13 13:55,8/23/13 15:07,0,0,8/23/13 11:49,13.02853,77.54625,12.93022,77.56039,0
6413,40452,12,,2,1152,393,15,,8/23/13 16:48,8/23/13 18:50,1,0,8/23/13 12:01,12.87153,77.60206,13.19956,77.70688,0
6414,25987,12,,2,1384,293,15,,8/24/13 7:26,8/24/13 9:00,0,0,8/23/13 12:07,13.02853,77.54625,12.849482,77.663187,0
6415,40455,12,,2,585,393,15,,9/7/13 13:40,9/7/13 15:08,1,0,8/23/13 12:32,12.97677,77.5727,13.19956,77.70688,0
6416,36655,12,,2,410,61,15,,8/23/13 18:57,8/23/13 20:46,0,0,8/23/13 12:32,13.05121,77.54113,12.96298,77.71229,0
6417,26537,12,,2,731,1349,15,,8/23/13 18:00,8/23/13 19:06,1,0,8/23/13 12:44,13.04937,77.51179,12.993686,77.587527,1
6418,40456,89,,2,1323,1384,15,,8/23/13 17:31,8/23/13 18:59,0,0,8/23/13 12:48,12.869805,77.653211,13.02853,77.54625,0
6419,32735,12,,2,542,393,15,,8/24/13 5:45,8/24/13 7:01,0,0,8/23/13 13:36,12.93823,77.62289,13.19956,77.70688,0
6420,9430,12,,2,458,466,15,,8/23/13 18:57,8/23/13 20:22,0,0,8/23/13 13:46,13.00037,77.72746,13.017436,77.64458,0
6421,40470,24,,2,571,393,15,,8/23/13 17:02,8/23/13 18:42,0,0,8/23/13 14:12,12.95185,77.69642,13.19956,77.70688,0
6422,37738,12,,2,585,1159,15,,8/23/13 22:48,8/23/13 23:18,0,0,8/23/13 14:20,12.97677,77.5727,12.90163,77.582,0
6423,24938,12,,2,689,393,15,,8/24/13 4:48,8/24/13 5:50,0,0,8/23/13 14:26,12.97672,77.64927,13.19956,77.70688,0
6424,40471,12,3,3,784,,,,8/23/13 16:04,8/23/13 23:00,0,0,8/23/13 14:32,12.96634,77.60709,,,0
6425,40473,28,,2,1021,585,15,,8/23/13 15:36,8/23/13 16:37,0,0,8/23/13 14:57,13.02853,77.54625,12.97677,77.5727,0
6426,40476,12,,2,293,1083,15,,8/23/13 17:02,8/23/13 17:59,1,0,8/23/13 15:28,12.849482,77.663187,12.900648,77.589183,1
6427,40482,12,,2,768,393,15,,8/24/13 1:55,8/24/13 2:59,0,0,8/23/13 15:55,12.98999,77.55332,13.19956,77.70688,0
6428,34729,65,4,3,689,,,,8/24/13 9:07,8/24/13 19:00,1,0,8/23/13 16:03,12.97672,77.64927,,,0
6429,4936,85,,2,393,458,15,,8/24/13 0:57,8/24/13 1:56,0,0,8/23/13 16:23,13.19956,77.70688,13.00037,77.72746,0
6430,38118,12,,2,974,1338,15,,8/24/13 9:07,8/24/13 9:15,0,0,8/23/13 17:03,13.07557,77.55904,13.03017,77.56684,0
6431,33931,12,2,3,1096,,,,8/24/13 10:33,8/24/13 19:30,1,0,8/23/13 17:55,12.96519,77.71932,,,0
6432,16585,12,,2,393,1089,15,,8/24/13 9:36,8/24/13 11:09,1,0,8/23/13 18:00,13.19956,77.70688,12.99517,77.731147,0
6433,25249,12,,2,1359,1371,15,,8/24/13 12:43,8/24/13 13:24,1,0,8/23/13 18:19,12.949644,77.702913,13.000418,77.674835,0
6434,34734,12,2,3,1010,,,,8/24/13 9:36,8/24/13 18:30,1,0,8/23/13 18:57,12.96691,77.74935,,,0
6435,8652,12,,2,393,776,15,,8/25/13 0:28,8/25/13 2:07,0,0,8/23/13 19:49,13.19956,77.70688,13.01508,77.67796,0
6436,30508,12,,2,149,393,15,,8/24/13 3:07,8/24/13 4:13,1,0,8/23/13 20:18,12.93022,77.56039,13.19956,77.70688,0
6437,40496,12,,2,83,1026,15,,8/24/13 7:26,8/24/13 10:26,1,0,8/23/13 20:51,12.92415,77.67229,13.10482,77.57631,0
6438,37876,89,,2,149,203,15,,8/24/13 15:07,8/24/13 16:00,0,1,8/23/13 21:01,12.93022,77.56039,13.01059,77.57029,0
6439,32491,65,4,3,1010,,,,8/24/13 6:00,8/24/13 16:00,0,0,8/23/13 22:03,12.96691,77.74935,,,0
6440,40504,12,,2,1205,393,15,,8/24/13 6:00,8/24/13 6:58,0,0,8/23/13 23:10,13.01899,77.54744,13.19956,77.70688,0
6441,819,12,,2,585,1322,15,,8/24/13 12:00,8/24/13 13:11,1,0,8/24/13 0:42,12.97677,77.5727,12.889133,77.639811,0
6442,40512,12,,2,625,571,15,,8/27/13 10:48,8/27/13 11:13,0,0,8/24/13 7:56,12.95431,77.6553,12.95185,77.69642,0
6443,40512,12,,2,571,625,15,,8/26/13 17:31,8/26/13 18:00,0,0,8/24/13 7:57,12.95185,77.69642,12.95431,77.6553,0
6444,40513,12,,2,1330,1096,15,,8/24/13 10:04,8/24/13 10:38,1,0,8/24/13 8:25,12.953434,77.70651,12.96519,77.71932,0
6445,18009,12,3,3,85,,,,8/25/13 1:55,8/25/13 9:00,0,0,8/24/13 8:36,12.95755,77.71803,,,0
6446,40514,12,,2,1159,393,15,,8/24/13 16:04,8/24/13 18:11,1,0,8/24/13 8:41,12.90163,77.582,13.19956,77.70688,0
6447,41321,87,4,3,1173,,,,8/24/13 13:26,8/24/13 23:30,1,0,8/24/13 10:00,12.959979,77.647998,,,0
6448,39265,12,,2,1175,977,15,,8/24/13 11:31,8/24/13 12:54,0,0,8/24/13 10:16,12.959979,77.647998,12.969933,77.533286,0
6449,16585,12,1,3,1089,,,,8/24/13 12:43,8/24/13 17:45,1,0,8/24/13 10:42,12.99517,77.731147,,,0
6450,15094,85,1,3,1338,,,,8/24/13 15:36,8/24/13 21:41,0,1,8/24/13 10:43,13.03017,77.56684,,,0
6451,27554,12,,2,1017,585,15,,8/24/13 20:09,8/24/13 21:34,0,0,8/24/13 10:48,13.11084,77.60074,12.97677,77.5727,0
6452,35927,12,,2,1374,1111,15,,8/24/13 15:07,8/24/13 16:29,0,0,8/24/13 11:15,13.02607,77.538196,12.90796,77.62418,0
6453,20605,12,4,3,571,,,,8/25/13 6:57,8/25/13 17:00,1,0,8/24/13 11:21,12.95185,77.69642,,,0
6454,3859,12,,2,363,1090,15,,8/24/13 18:00,8/24/13 19:54,0,1,8/24/13 11:41,12.99287,77.71662,12.969724,77.593389,0
6455,3859,12,,2,363,149,15,,8/25/13 9:36,8/25/13 11:44,0,1,8/24/13 11:50,12.99287,77.71662,12.93022,77.56039,0
6456,31585,28,1,3,603,,,,8/24/13 13:26,8/24/13 17:41,0,0,8/24/13 12:21,12.97357,77.61043,,,0
6457,29966,12,,2,1113,393,15,,8/25/13 9:21,8/25/13 10:55,0,0,8/24/13 13:05,12.91281,77.60923,13.19956,77.70688,0
6458,27090,12,,2,58,1017,15,,8/24/13 18:28,8/24/13 20:54,1,0,8/24/13 13:11,12.88963,77.60119,13.11084,77.60074,0
6459,23957,12,,2,575,768,15,,8/24/13 15:07,8/24/13 16:10,0,0,8/24/13 13:22,13.03017,77.56684,12.98999,77.55332,0
6460,6605,12,,2,1384,147,15,,8/24/13 21:36,8/24/13 23:20,0,0,8/24/13 13:44,13.02853,77.54625,12.977544,77.6688,0
6461,40537,12,,2,873,1224,15,,8/24/13 15:07,8/24/13 15:58,0,0,8/24/13 14:28,12.96959,77.60051,13.012419,77.555151,0
6462,40540,12,,2,1010,1175,15,,8/24/13 19:26,8/24/13 20:47,0,0,8/24/13 15:02,12.96691,77.74935,12.959979,77.647998,0
6463,40541,24,,2,292,571,15,,8/24/13 19:12,8/24/13 20:20,0,0,8/24/13 15:07,12.93944,77.62923,12.95185,77.69642,0
6464,36103,12,,2,1181,393,15,,8/25/13 3:36,8/25/13 4:47,1,0,8/24/13 15:10,12.97896,77.67345,13.19956,77.70688,0
6465,40542,65,,2,458,115,15,,8/25/13 9:50,8/25/13 11:36,1,0,8/24/13 15:15,13.00037,77.72746,12.99319,77.54472,0
6466,40546,12,,2,376,1390,15,,8/24/13 18:14,8/24/13 19:18,0,0,8/24/13 15:36,12.90245,77.66081,12.969368,77.641302,0
6467,30395,12,,2,452,776,15,,8/24/13 22:33,8/24/13 23:37,0,0,8/24/13 16:03,12.95278,77.59088,13.01508,77.67796,0
6468,39081,12,,2,1021,271,15,,8/24/13 17:31,8/24/13 18:45,0,0,8/24/13 16:12,13.02853,77.54625,12.95641,77.64076,0
